"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
387,01/23/15 08:40:00 AM,935.72,1040.38,4.68,,,,,
388,01/23/15 08:50:00 AM,936.63,1041.96,4.72,,,,,
389,01/23/15 09:00:00 AM,937.69,1043.12,4.77,,,,,
390,01/23/15 09:10:00 AM,938.59,1044.29,4.82,,,,,
391,01/23/15 09:20:00 AM,939.65,1045.85,4.87,,,,,
392,01/23/15 09:30:00 AM,940.63,1047.02,4.92,,,,,
393,01/23/15 09:40:00 AM,941.76,1048.18,4.98,,,,,
394,01/23/15 09:50:00 AM,942.74,1049.75,5.03,,,,,
395,01/23/15 10:00:00 AM,944.09,1051.69,5.10,,,,,
396,01/23/15 10:10:00 AM,945.52,1053.64,5.18,,,,,
397,01/23/15 10:20:00 AM,946.81,1055.61,5.23,,,,,
398,01/23/15 10:30:00 AM,947.41,1056.38,5.27,,,,,
399,01/23/15 10:40:00 AM,948.45,1057.53,5.33,,,,,
400,01/23/15 10:50:00 AM,949.65,1059.08,5.40,,,,,
401,01/23/15 11:00:00 AM,950.56,1060.67,5.44,,,,,
402,01/23/15 11:10:00 AM,951.09,1061.04,5.46,,,,,
403,01/23/15 11:20:00 AM,950.70,1060.64,5.46,,,,,
404,01/23/15 11:30:00 AM,948.51,1057.74,5.51,,,,,
405,01/23/15 11:40:00 AM,949.80,1059.71,5.57,,,,,
406,01/23/15 11:50:00 AM,951.75,1062.12,5.59,,,,,
407,01/23/15 12:00:00 PM,954.30,1064.89,5.66,,,,,
408,01/23/15 12:10:00 PM,955.32,1066.82,5.75,,,,,
409,01/23/15 12:20:00 PM,954.43,1065.59,5.76,,,,,
410,01/23/15 12:30:00 PM,955.69,1067.61,5.77,,,,,
411,01/23/15 12:40:00 PM,955.70,1067.62,5.76,,,,,
412,01/23/15 12:50:00 PM,955.65,1067.65,5.73,,,,,
413,01/23/15 01:00:00 PM,956.11,1068.45,5.75,,,,,
414,01/23/15 01:10:00 PM,956.66,1068.85,5.75,,,,,
415,01/23/15 01:20:00 PM,956.27,1068.45,5.75,,,,,
416,01/23/15 01:30:00 PM,955.49,1067.65,5.73,,,,,
417,01/23/15 01:40:00 PM,955.09,1067.24,5.73,,,,,
418,01/23/15 01:50:00 PM,955.15,1066.81,5.76,,,,,
419,01/23/15 02:00:00 PM,955.12,1066.78,5.78,,,,,
420,01/23/15 02:10:00 PM,955.57,1067.56,5.81,,,,,
421,01/23/15 02:20:00 PM,955.65,1067.56,5.81,,,,,
422,01/23/15 02:30:00 PM,955.50,1067.58,5.80,,,,,
423,01/23/15 02:40:00 PM,955.34,1067.58,5.80,,,,,
424,01/23/15 02:50:00 PM,955.20,1067.18,5.78,,,,,
425,01/23/15 03:00:00 PM,954.55,1065.95,5.80,,,,,
426,01/23/15 03:10:00 PM,953.70,1065.56,5.78,,,,,
427,01/23/15 03:20:00 PM,953.45,1064.73,5.80,,,,,
428,01/23/15 03:30:00 PM,953.58,1065.11,5.82,,,,,
429,01/23/15 03:40:00 PM,953.66,1065.52,5.82,,,,,
430,01/23/15 03:50:00 PM,953.36,1065.12,5.81,,,,,
431,01/23/15 04:00:00 PM,952.75,1064.34,5.78,,,,,
432,01/23/15 04:10:00 PM,951.67,1062.74,5.76,,,,,
433,01/23/15 04:20:00 PM,950.90,1061.96,5.73,,,,,
434,01/23/15 04:30:00 PM,948.79,1059.55,5.71,,,,,
435,01/23/15 04:40:00 PM,944.96,1054.31,5.67,,,,,
436,01/23/15 04:50:00 PM,941.51,1049.89,5.63,,,,,
437,01/23/15 05:00:00 PM,939.09,1046.67,5.60,,,,,
438,01/23/15 05:10:00 PM,935.41,1042.25,5.57,,,,,
439,01/23/15 05:20:00 PM,930.53,1035.78,5.54,,,,,
440,01/23/15 05:30:00 PM,927.30,1032.15,5.53,,,,,
441,01/23/15 05:40:00 PM,926.45,1030.96,5.50,,,,,
442,01/23/15 05:50:00 PM,925.03,1028.93,5.50,,,,,
443,01/23/15 06:00:00 PM,921.73,1024.90,5.48,,,,,
444,01/23/15 06:10:00 PM,918.10,1020.46,5.46,,,,,
445,01/23/15 06:20:00 PM,915.98,1018.04,5.45,,,,,
446,01/23/15 06:30:00 PM,913.39,1014.42,5.42,,,,,
447,01/23/15 06:40:00 PM,909.03,1009.14,5.44,,,,,
448,01/23/15 06:50:00 PM,905.79,1005.10,5.42,,,,,
449,01/23/15 07:00:00 PM,903.12,1001.88,5.41,,,,,
450,01/23/15 07:10:00 PM,901.44,999.84,5.42,,,,,
451,01/23/15 07:20:00 PM,900.89,998.63,5.42,,,,,
452,01/23/15 07:30:00 PM,900.95,999.42,5.44,,,,,
453,01/23/15 07:40:00 PM,900.53,998.99,5.46,,,,,
454,01/23/15 07:50:00 PM,899.58,997.78,5.46,,,,,
455,01/23/15 08:00:00 PM,897.91,995.34,5.48,,,,,
456,01/23/15 08:10:00 PM,895.54,992.10,5.48,,,,,
457,01/23/15 08:20:00 PM,893.07,989.66,5.49,,,,,
458,01/23/15 08:30:00 PM,892.37,988.86,5.48,,,,,
459,01/23/15 08:40:00 PM,892.04,988.04,5.49,,,,,
460,01/23/15 08:50:00 PM,891.57,988.44,5.49,,,,,
461,01/23/15 09:00:00 PM,891.25,987.23,5.49,,,,,
462,01/23/15 09:10:00 PM,889.68,985.63,5.48,,,,,
463,01/23/15 09:20:00 PM,878.28,971.07,5.48,,,,,
464,01/23/15 09:30:00 PM,861.78,950.53,5.42,,,,,
465,01/23/15 09:40:00 PM,866.39,956.61,5.40,,,,,
466,01/23/15 09:50:00 PM,874.39,965.90,5.40,,,,,
467,01/23/15 10:00:00 PM,878.11,971.15,5.40,,,,,
468,01/23/15 10:10:00 PM,880.09,973.58,5.40,,,,,
469,01/23/15 10:20:00 PM,880.79,974.37,5.41,,,,,
470,01/23/15 10:30:00 PM,881.90,975.58,5.41,,,,,
471,01/23/15 10:40:00 PM,882.60,976.78,5.42,,,,,
472,01/23/15 10:50:00 PM,882.38,976.80,5.41,,,,,
473,01/23/15 11:00:00 PM,882.60,976.78,5.42,,,,,
474,01/23/15 11:10:00 PM,881.19,974.78,5.41,,,,,
475,01/23/15 11:20:00 PM,877.32,970.34,5.40,,,,,
476,01/23/15 11:30:00 PM,853.65,941.70,5.39,,,,,
477,01/23/15 11:40:00 PM,833.10,915.96,5.33,,,,,
478,01/23/15 11:50:00 PM,836.06,919.60,5.31,,,,,
479,01/24/15 12:00:00 AM,851.89,938.94,5.32,,,,,
480,01/24/15 12:10:00 AM,861.09,950.25,5.31,,,,,
481,01/24/15 12:20:00 AM,865.43,955.88,5.32,,,,,
482,01/24/15 12:30:00 AM,866.25,956.72,5.30,,,,,
483,01/24/15 12:40:00 AM,864.54,954.74,5.26,,,,,
484,01/24/15 12:50:00 AM,864.09,953.96,5.23,,,,,
485,01/24/15 01:00:00 AM,863.77,953.55,5.23,,,,,
486,01/24/15 01:10:00 AM,862.69,951.96,5.21,,,,,
487,01/24/15 01:20:00 AM,861.19,950.36,5.19,,,,,
488,01/24/15 01:30:00 AM,859.77,949.15,5.19,,,,,
489,01/24/15 01:40:00 AM,860.64,949.55,5.19,,,,,
490,01/24/15 01:50:00 AM,862.60,952.35,5.22,,,,,
491,01/24/15 02:00:00 AM,858.24,947.51,5.22,,,,,
492,01/24/15 02:10:00 AM,858.00,947.11,5.22,,,,,
493,01/24/15 02:20:00 AM,858.09,946.72,5.21,,,,,
494,01/24/15 02:30:00 AM,853.91,941.89,5.19,,,,,
495,01/24/15 02:40:00 AM,851.94,939.48,5.18,,,,,
496,01/24/15 02:50:00 AM,850.35,937.46,5.18,,,,,
497,01/24/15 03:00:00 AM,850.92,937.88,5.17,,,,,
498,01/24/15 03:10:00 AM,854.33,942.72,5.17,,,,,
499,01/24/15 03:20:00 AM,857.48,946.34,5.18,,,,,
500,01/24/15 03:30:00 AM,859.77,949.15,5.19,,,,,
501,01/24/15 03:40:00 AM,861.74,951.16,5.21,,,,,
502,01/24/15 03:50:00 AM,862.86,952.78,5.19,,,,,
503,01/24/15 04:00:00 AM,864.37,954.41,5.18,,,,,
504,01/24/15 04:10:00 AM,866.06,956.46,5.15,,,,,
505,01/24/15 04:20:00 AM,868.39,959.32,5.12,,,,,
506,01/24/15 04:30:00 AM,868.36,959.37,5.07,,,,,
507,01/24/15 04:40:00 AM,868.53,959.79,5.05,,,,,
508,01/24/15 04:50:00 AM,869.43,960.62,5.03,,,,,
509,01/24/15 05:00:00 AM,871.09,962.64,5.03,,,,,
510,01/24/15 05:10:00 AM,871.43,963.07,5.00,,,,,
511,01/24/15 05:20:00 AM,871.52,963.09,4.99,,,,,
512,01/24/15 05:30:00 AM,875.27,967.96,4.96,,,,,
513,01/24/15 05:40:00 AM,877.11,970.01,4.94,,,,,
514,01/24/15 05:50:00 AM,877.20,970.02,4.92,,,,,
515,01/24/15 06:00:00 AM,877.77,971.25,4.91,,,,,
516,01/24/15 06:10:00 AM,877.32,970.06,4.89,,,,,
517,01/24/15 06:20:00 AM,877.89,970.88,4.87,,,,,
518,01/24/15 06:30:00 AM,878.37,971.70,4.86,,,,,
519,01/24/15 06:40:00 AM,876.36,969.33,4.81,,,,,
520,01/24/15 06:50:00 AM,875.67,968.14,4.78,,,,,
521,01/24/15 07:00:00 AM,875.63,968.18,4.74,,,,,
522,01/24/15 07:10:00 AM,875.59,968.24,4.69,,,,,
523,01/24/15 07:20:00 AM,875.61,968.25,4.68,,,,,
524,01/24/15 07:30:00 AM,872.21,963.91,4.58,,,,,
525,01/24/15 07:40:00 AM,873.07,964.70,4.59,,,,,
526,01/24/15 07:50:00 AM,876.18,969.08,4.65,,,,,
527,01/24/15 08:00:00 AM,876.46,969.12,4.62,,,,,
528,01/24/15 08:10:00 AM,876.39,969.54,4.60,,,,,
529,01/24/15 08:20:00 AM,877.50,970.35,4.60,,,,,
530,01/24/15 08:30:00 AM,879.98,973.92,4.67,,,,,
531,01/24/15 08:40:00 AM,880.68,974.72,4.68,,,,,
532,01/24/15 08:50:00 AM,881.54,975.92,4.69,,,,,
533,01/24/15 09:00:00 AM,883.64,978.71,4.73,,,,,
534,01/24/15 09:10:00 AM,886.34,982.27,4.81,,,,,
535,01/24/15 09:20:00 AM,887.65,984.26,4.85,,,,,
536,01/24/15 09:30:00 AM,889.98,986.23,4.90,,,,,
537,01/24/15 09:40:00 AM,891.83,989.41,4.95,,,,,
538,01/24/15 09:50:00 AM,893.90,991.76,5.03,,,,,
539,01/24/15 10:00:00 AM,895.44,993.73,5.08,,,,,
540,01/24/15 10:10:00 AM,896.21,994.93,5.09,,,,,
541,01/24/15 10:20:00 AM,897.45,996.51,5.13,,,,,
542,01/24/15 10:30:00 AM,898.05,997.29,5.15,,,,,
543,01/24/15 10:40:00 AM,899.44,998.87,5.19,,,,,
544,01/24/15 10:50:00 AM,900.28,1000.04,5.23,,,,,
545,01/24/15 11:00:00 AM,900.04,1000.04,5.23,,,,,
546,01/24/15 11:10:00 AM,898.88,998.86,5.21,,,,,
547,01/24/15 11:20:00 AM,897.87,997.26,5.18,,,,,
548,01/24/15 11:30:00 AM,897.99,997.63,5.22,,,,,
549,01/24/15 11:40:00 AM,897.53,996.83,5.21,,,,,
550,01/24/15 11:50:00 AM,897.27,996.40,5.23,,,,,
551,01/24/15 12:00:00 PM,897.35,997.21,5.23,,,,,
552,01/24/15 12:10:00 PM,897.43,996.81,5.23,,,,,
553,01/24/15 12:20:00 PM,897.20,996.82,5.22,,,,,
554,01/24/15 12:30:00 PM,897.89,997.20,5.24,,,,,
555,01/24/15 12:40:00 PM,897.88,997.59,5.26,,,,,
556,01/24/15 12:50:00 PM,897.51,997.21,5.23,,,,,
557,01/24/15 01:00:00 PM,898.87,998.76,5.30,,,,,
558,01/24/15 01:10:00 PM,899.69,999.92,5.35,,,,,
559,01/24/15 01:20:00 PM,899.16,999.14,5.32,,,,,
560,01/24/15 01:30:00 PM,898.70,998.75,5.31,,,,,
561,01/24/15 01:40:00 PM,900.20,1000.68,5.40,,,,,
562,01/24/15 01:50:00 PM,902.12,1003.44,5.46,,,,,
563,01/24/15 02:00:00 PM,902.30,1003.07,5.44,,,,,
564,01/24/15 02:10:00 PM,902.25,1003.50,5.41,,,,,
565,01/24/15 02:20:00 PM,901.09,1001.92,5.37,,,,,
566,01/24/15 02:30:00 PM,901.53,1002.28,5.41,,,,,
567,01/24/15 02:40:00 PM,902.90,1003.84,5.48,,,,,
568,01/24/15 02:50:00 PM,903.35,1004.62,5.50,,,,,
569,01/24/15 03:00:00 PM,902.22,1003.07,5.44,,,,,
570,01/24/15 03:10:00 PM,903.06,1004.65,5.48,,,,,
571,01/24/15 03:20:00 PM,904.50,1006.20,5.54,,,,,
572,01/24/15 03:30:00 PM,904.66,1006.20,5.54,,,,,
573,01/24/15 03:40:00 PM,903.37,1004.65,5.48,,,,,
574,01/24/15 03:50:00 PM,902.75,1004.25,5.46,,,,,
575,01/24/15 04:00:00 PM,903.21,1004.65,5.48,,,,,
576,01/24/15 04:10:00 PM,903.36,1004.63,5.49,,,,,
577,01/24/15 04:20:00 PM,902.53,1003.86,5.45,,,,,
578,01/24/15 04:30:00 PM,900.78,1001.92,5.37,,,,,
579,01/24/15 04:40:00 PM,900.56,1001.14,5.35,,,,,
580,01/24/15 04:50:00 PM,899.86,1000.34,5.33,,,,,
581,01/24/15 05:00:00 PM,898.41,998.78,5.28,,,,,
582,01/24/15 05:10:00 PM,896.87,996.81,5.23,,,,,
583,01/24/15 05:20:00 PM,896.22,995.66,5.17,,,,,
584,01/24/15 05:30:00 PM,896.21,995.65,5.18,,,,,
585,01/24/15 05:40:00 PM,895.98,995.66,5.17,,,,,
586,01/24/15 05:50:00 PM,895.76,995.27,5.15,,,,,
587,01/24/15 06:00:00 PM,895.45,994.47,5.14,,,,,
588,01/24/15 06:10:00 PM,895.39,994.48,5.13,,,,,
589,01/24/15 06:20:00 PM,895.14,994.47,5.14,,,,,
590,01/24/15 06:30:00 PM,895.37,994.88,5.14,,,,,
591,01/24/15 06:40:00 PM,895.37,994.88,5.14,,,,,
592,01/24/15 06:50:00 PM,895.23,994.48,5.13,,,,,
593,01/24/15 07:00:00 PM,895.07,994.48,5.13,,,,,
594,01/24/15 07:10:00 PM,894.53,993.69,5.12,,,,,
595,01/24/15 07:20:00 PM,894.21,993.28,5.12,,,,,
596,01/24/15 07:30:00 PM,893.97,993.28,5.12,,,,,
597,01/24/15 07:40:00 PM,893.75,992.89,5.10,,,,,
598,01/24/15 07:50:00 PM,893.44,992.50,5.09,,,,,
599,01/24/15 08:00:00 PM,893.85,992.51,5.08,,,,,
600,01/24/15 08:10:00 PM,893.85,992.51,5.08,,,,,
601,01/24/15 08:20:00 PM,894.01,993.73,5.08,,,,,
602,01/24/15 08:30:00 PM,894.31,993.72,5.09,,,,,
603,01/24/15 08:40:00 PM,894.31,993.72,5.09,,,,,
604,01/24/15 08:50:00 PM,894.17,993.32,5.08,,,,,
605,01/24/15 09:00:00 PM,894.01,992.92,5.08,,,,,
606,01/24/15 09:10:00 PM,893.78,992.93,5.07,,,,,
607,01/24/15 09:20:00 PM,893.22,992.51,5.08,,,,,
608,01/24/15 09:30:00 PM,892.99,992.12,5.07,,,,,
609,01/24/15 09:40:00 PM,892.93,992.14,5.05,,,,,
610,01/24/15 09:50:00 PM,893.31,992.53,5.07,,,,,
611,01/24/15 10:00:00 PM,893.78,992.93,5.07,,,,,
612,01/24/15 10:10:00 PM,893.57,992.96,5.04,,,,,
613,01/24/15 10:20:00 PM,892.89,992.19,5.00,,,,,
614,01/24/15 10:30:00 PM,892.68,991.81,4.98,,,,,
615,01/24/15 10:40:00 PM,892.00,991.04,4.94,,,,,
616,01/24/15 10:50:00 PM,891.25,989.46,4.90,,,,,
617,01/24/15 11:00:00 PM,890.40,988.68,4.87,,,,,
618,01/24/15 11:10:00 PM,889.80,988.32,4.83,,,,,
619,01/24/15 11:20:00 PM,889.59,987.53,4.81,,,,,
620,01/24/15 11:30:00 PM,889.39,987.57,4.77,,,,,
621,01/24/15 11:40:00 PM,889.77,987.97,4.78,,,,,
622,01/24/15 11:50:00 PM,890.47,988.76,4.80,,,,,
623,01/25/15 12:00:00 AM,890.86,989.56,4.81,,,,,
624,01/25/15 12:10:00 AM,891.19,989.57,4.80,,,,,
625,01/25/15 12:20:00 AM,891.19,989.98,4.80,,,,,
626,01/25/15 12:30:00 AM,891.64,990.76,4.82,,,,,
627,01/25/15 12:40:00 AM,891.94,991.15,4.83,,,,,
628,01/25/15 12:50:00 AM,890.94,989.56,4.81,,,,,
629,01/25/15 01:00:00 AM,889.63,987.98,4.77,,,,,
630,01/25/15 01:10:00 AM,889.02,987.60,4.74,,,,,
631,01/25/15 01:20:00 AM,888.69,986.78,4.76,,,,,
632,01/25/15 01:30:00 AM,887.92,986.40,4.73,,,,,
633,01/25/15 01:40:00 AM,887.47,985.21,4.71,,,,,
634,01/25/15 01:50:00 AM,886.70,984.03,4.68,,,,,
635,01/25/15 02:00:00 AM,886.01,983.65,4.65,,,,,
636,01/25/15 02:10:00 AM,885.65,982.88,4.62,,,,,
637,01/25/15 02:20:00 AM,885.28,982.50,4.59,,,,,
638,01/25/15 02:30:00 AM,885.30,982.53,4.56,,,,,
639,01/25/15 02:40:00 AM,885.39,982.54,4.55,,,,,
640,01/25/15 02:50:00 AM,885.19,982.58,4.51,,,,,
641,01/25/15 03:00:00 AM,885.65,982.97,4.53,,,,,
642,01/25/15 03:10:00 AM,885.81,982.97,4.53,,,,,
643,01/25/15 03:20:00 AM,885.81,982.97,4.53,,,,,
644,01/25/15 03:30:00 AM,885.35,982.58,4.51,,,,,
645,01/25/15 03:40:00 AM,884.49,981.38,4.50,,,,,
646,01/25/15 03:50:00 AM,883.72,980.19,4.47,,,,,
647,01/25/15 04:00:00 AM,883.95,980.58,4.49,,,,,
648,01/25/15 04:10:00 AM,884.40,981.36,4.51,,,,,
649,01/25/15 04:20:00 AM,884.34,981.80,4.49,,,,,
650,01/25/15 04:30:00 AM,884.37,981.42,4.46,,,,,
651,01/25/15 04:40:00 AM,884.38,981.84,4.45,,,,,
652,01/25/15 04:50:00 AM,884.99,982.21,4.47,,,,,
653,01/25/15 05:00:00 AM,886.23,983.81,4.50,,,,,
654,01/25/15 05:10:00 AM,886.23,983.81,4.50,,,,,
655,01/25/15 05:20:00 AM,886.18,983.83,4.47,,,,,
656,01/25/15 05:30:00 AM,886.40,984.22,4.49,,,,,
657,01/25/15 05:40:00 AM,887.04,985.03,4.49,,,,,
658,01/25/15 05:50:00 AM,887.18,985.02,4.50,,,,,
659,01/25/15 06:00:00 AM,887.73,985.82,4.51,,,,,
660,01/25/15 06:10:00 AM,888.26,986.20,4.54,,,,,
661,01/25/15 06:20:00 AM,888.72,986.99,4.55,,,,,
662,01/25/15 06:30:00 AM,889.26,988.19,4.56,,,,,
663,01/25/15 06:40:00 AM,889.80,988.58,4.58,,,,,
664,01/25/15 06:50:00 AM,890.11,989.38,4.59,,,,,
665,01/25/15 07:00:00 AM,890.41,989.37,4.60,,,,,
666,01/25/15 07:10:00 AM,890.89,989.77,4.60,,,,,
667,01/25/15 07:20:00 AM,891.12,990.97,4.62,,,,,
668,01/25/15 07:30:00 AM,891.50,990.96,4.63,,,,,
669,01/25/15 07:40:00 AM,891.88,991.35,4.64,,,,,
670,01/25/15 07:50:00 AM,892.19,992.15,4.65,,,,,
671,01/25/15 08:00:00 AM,892.26,991.73,4.67,,,,,
672,01/25/15 08:10:00 AM,892.35,992.15,4.65,,,,,
673,01/25/15 08:20:00 AM,892.34,992.13,4.67,,,,,
674,01/25/15 08:30:00 AM,892.48,992.93,4.68,,,,,
675,01/25/15 08:40:00 AM,892.85,992.90,4.71,,,,,
676,01/25/15 08:50:00 AM,893.69,994.08,4.74,,,,,
677,01/25/15 09:00:00 AM,894.52,995.25,4.78,,,,,
678,01/25/15 09:10:00 AM,895.52,996.43,4.82,,,,,
679,01/25/15 09:20:00 AM,897.12,998.39,4.89,,,,,
680,01/25/15 09:30:00 AM,898.25,999.94,4.95,,,,,
681,01/25/15 09:40:00 AM,899.55,1002.31,5.00,,,,,
682,01/25/15 09:50:00 AM,900.98,1003.85,5.08,,,,,
683,01/25/15 10:00:00 AM,902.18,1005.40,5.14,,,,,
684,01/25/15 10:10:00 AM,903.69,1006.94,5.22,,,,,
685,01/25/15 10:20:00 AM,905.36,1009.29,5.30,,,,,
686,01/25/15 10:30:00 AM,906.65,1010.84,5.36,,,,,
687,01/25/15 10:40:00 AM,908.37,1013.16,5.46,,,,,
688,01/25/15 10:50:00 AM,910.12,1015.92,5.54,,,,,
689,01/25/15 11:00:00 AM,913.65,1020.57,5.73,,,,,
690,01/25/15 11:10:00 AM,917.66,1025.63,5.93,,,,,
691,01/25/15 11:20:00 AM,918.27,1026.82,5.95,,,,,
692,01/25/15 11:30:00 AM,920.39,1029.16,6.04,,,,,
693,01/25/15 11:40:00 AM,920.90,1030.32,6.09,,,,,
694,01/25/15 11:50:00 AM,921.41,1031.08,6.13,,,,,
695,01/25/15 12:00:00 PM,923.24,1033.43,6.21,,,,,
696,01/25/15 12:10:00 PM,924.60,1035.39,6.27,,,,,
697,01/25/15 12:20:00 PM,926.32,1037.71,6.38,,,,,
698,01/25/15 12:30:00 PM,926.65,1038.04,6.44,,,,,
699,01/25/15 12:40:00 PM,922.28,1032.34,6.47,,,,,
700,01/25/15 12:50:00 PM,922.77,1033.08,6.53,,,,,
701,01/25/15 01:00:00 PM,928.22,1040.19,6.70,,,,,
702,01/25/15 01:10:00 PM,930.15,1042.58,6.74,,,,,
703,01/25/15 01:20:00 PM,929.88,1042.14,6.77,,,,,
704,01/25/15 01:30:00 PM,930.07,1042.89,6.83,,,,,
705,01/25/15 01:40:00 PM,930.24,1042.90,6.81,,,,,
706,01/25/15 01:50:00 PM,930.51,1043.35,6.77,,,,,
707,01/25/15 02:00:00 PM,930.13,1042.96,6.76,,,,,
708,01/25/15 02:10:00 PM,930.96,1044.13,6.80,,,,,
709,01/25/15 02:20:00 PM,932.10,1045.70,6.85,,,,,
710,01/25/15 02:30:00 PM,932.64,1046.09,6.86,,,,,
711,01/25/15 02:40:00 PM,932.16,1045.68,6.86,,,,,
712,01/25/15 02:50:00 PM,932.31,1045.67,6.88,,,,,
713,01/25/15 03:00:00 PM,927.16,1039.17,6.89,,,,,
714,01/25/15 03:10:00 PM,923.43,1034.70,6.90,,,,,
715,01/25/15 03:20:00 PM,924.53,1035.90,6.92,,,,,
716,01/25/15 03:30:00 PM,923.63,1034.74,6.86,,,,,
717,01/25/15 03:40:00 PM,923.84,1034.80,6.81,,,,,
718,01/25/15 03:50:00 PM,924.89,1036.45,6.79,,,,,
719,01/25/15 04:00:00 PM,925.77,1037.68,6.77,,,,,
720,01/25/15 04:10:00 PM,926.71,1038.07,6.79,,,,,
721,01/25/15 04:20:00 PM,927.34,1039.28,6.79,,,,,
722,01/25/15 04:30:00 PM,928.52,1040.91,6.79,,,,,
723,01/25/15 04:40:00 PM,928.55,1040.93,6.76,,,,,
724,01/25/15 04:50:00 PM,928.28,1040.18,6.71,,,,,
725,01/25/15 05:00:00 PM,928.24,1040.22,6.67,,,,,
726,01/25/15 05:10:00 PM,928.42,1040.66,6.65,,,,,
727,01/25/15 05:20:00 PM,928.15,1040.29,6.61,,,,,
728,01/25/15 05:30:00 PM,927.46,1039.10,6.58,,,,,
729,01/25/15 05:40:00 PM,926.56,1038.35,6.53,,,,,
730,01/25/15 05:50:00 PM,925.98,1037.60,6.48,,,,,
731,01/25/15 06:00:00 PM,924.86,1036.04,6.41,,,,,
732,01/25/15 06:10:00 PM,924.02,1034.47,6.38,,,,,
733,01/25/15 06:20:00 PM,922.90,1032.91,6.31,,,,,
734,01/25/15 06:30:00 PM,922.16,1032.57,6.26,,,,,
735,01/25/15 06:40:00 PM,921.55,1031.78,6.23,,,,,
736,01/25/15 06:50:00 PM,921.39,1031.38,6.23,,,,,
737,01/25/15 07:00:00 PM,921.64,1031.80,6.22,,,,,
738,01/25/15 07:10:00 PM,922.12,1032.20,6.22,,,,,
739,01/25/15 07:20:00 PM,922.34,1032.19,6.23,,,,,
740,01/25/15 07:30:00 PM,922.74,1033.00,6.23,,,,,
741,01/25/15 07:40:00 PM,922.97,1033.40,6.23,,,,,
742,01/25/15 07:50:00 PM,922.88,1033.39,6.25,,,,,
743,01/25/15 08:00:00 PM,923.12,1033.80,6.25,,,,,
744,01/25/15 08:10:00 PM,923.42,1033.78,6.26,,,,,
745,01/25/15 08:20:00 PM,923.58,1034.19,6.26,,,,,
746,01/25/15 08:30:00 PM,923.72,1034.56,6.29,,,,,
747,01/25/15 08:40:00 PM,923.39,1034.14,6.30,,,,,
748,01/25/15 08:50:00 PM,922.60,1032.93,6.30,,,,,
749,01/25/15 09:00:00 PM,921.25,1031.71,6.30,,,,,
750,01/25/15 09:10:00 PM,920.15,1030.09,6.30,,,,,
751,01/25/15 09:20:00 PM,919.76,1029.30,6.29,,,,,
752,01/25/15 09:30:00 PM,918.89,1028.49,6.29,,,,,
753,01/25/15 09:40:00 PM,918.35,1027.28,6.27,,,,,
754,01/25/15 09:50:00 PM,918.35,1027.69,6.27,,,,,
755,01/25/15 10:00:00 PM,918.68,1028.11,6.26,,,,,
756,01/25/15 10:10:00 PM,918.68,1028.51,6.26,,,,,
757,01/25/15 10:20:00 PM,919.31,1028.92,6.26,,,,,
758,01/25/15 10:30:00 PM,919.93,1029.71,6.27,,,,,
759,01/25/15 10:40:00 PM,920.55,1030.92,6.29,,,,,
760,01/25/15 10:50:00 PM,921.08,1031.70,6.31,,,,,
761,01/25/15 11:00:00 PM,921.62,1032.09,6.32,,,,,
762,01/25/15 11:10:00 PM,921.77,1032.08,6.34,,,,,
763,01/25/15 11:20:00 PM,921.45,1031.67,6.34,,,,,
764,01/25/15 11:30:00 PM,920.95,1031.64,6.36,,,,,
765,01/25/15 11:40:00 PM,920.45,1030.40,6.39,,,,,
766,01/25/15 11:50:00 PM,919.10,1028.76,6.40,,,,,
767,01/26/15 12:00:00 AM,917.75,1027.14,6.40,,,,,
768,01/26/15 12:10:00 AM,916.33,1025.93,6.40,,,,,
769,01/26/15 12:20:00 AM,915.08,1023.92,6.39,,,,,
770,01/26/15 12:30:00 AM,913.43,1021.91,6.38,,,,,
771,01/26/15 12:40:00 AM,910.99,1019.09,6.36,,,,,
772,01/26/15 12:50:00 AM,910.14,1017.48,6.35,,,,,
773,01/26/15 01:00:00 AM,909.76,1017.51,6.32,,,,,
774,01/26/15 01:10:00 AM,908.54,1015.52,6.29,,,,,
775,01/26/15 01:20:00 AM,907.93,1015.15,6.26,,,,,
776,01/26/15 01:30:00 AM,908.24,1014.34,6.26,,,,,
777,01/26/15 01:40:00 AM,907.09,1013.97,6.22,,,,,
778,01/26/15 01:50:00 AM,906.41,1012.38,6.20,,,,,
779,01/26/15 02:00:00 AM,905.47,1011.18,6.18,,,,,
780,01/26/15 02:10:00 AM,903.04,1007.97,6.16,,,,,
781,01/26/15 02:20:00 AM,901.85,1007.15,6.17,,,,,
782,01/26/15 02:30:00 AM,900.57,1005.52,6.18,,,,,
783,01/26/15 02:40:00 AM,900.37,1005.47,6.22,,,,,
784,01/26/15 02:50:00 AM,900.72,1005.82,6.27,,,,,
785,01/26/15 03:00:00 AM,900.89,1005.84,6.26,,,,,
