"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
1528,01/20/15 01:20:00 AM,942.60,1027.01,4.28,,,,,
1529,01/20/15 01:30:00 AM,942.30,1026.62,4.27,,,,,
1530,01/20/15 01:40:00 AM,942.15,1026.22,4.26,,,,,
1531,01/20/15 01:50:00 AM,941.70,1025.44,4.23,,,,,
1532,01/20/15 02:00:00 AM,941.31,1025.44,4.23,,,,,
1533,01/20/15 02:10:00 AM,940.94,1025.06,4.20,,,,,
1534,01/20/15 02:20:00 AM,940.63,1024.26,4.19,,,,,
1535,01/20/15 02:30:00 AM,940.26,1023.89,4.17,,,,,
1536,01/20/15 02:40:00 AM,939.47,1023.48,4.17,,,,,
1537,01/20/15 02:50:00 AM,939.50,1023.51,4.14,,,,,
1538,01/20/15 03:00:00 AM,939.19,1023.11,4.13,,,,,
1539,01/20/15 03:10:00 AM,938.73,1022.32,4.11,,,,,
1540,01/20/15 03:20:00 AM,938.58,1022.33,4.10,,,,,
1541,01/20/15 03:30:00 AM,938.44,1021.94,4.09,,,,,
1542,01/20/15 03:40:00 AM,938.04,1021.13,4.09,,,,,
1543,01/20/15 03:50:00 AM,939.05,1022.72,4.11,,,,,
1544,01/20/15 04:00:00 AM,939.73,1023.91,4.14,,,,,
1545,01/20/15 04:10:00 AM,939.48,1023.09,4.15,,,,,
1546,01/20/15 04:20:00 AM,940.76,1024.32,4.14,,,,,
1547,01/20/15 04:30:00 AM,940.65,1024.28,4.18,,,,,
1548,01/20/15 04:40:00 AM,941.19,1025.48,4.19,,,,,
1549,01/20/15 04:50:00 AM,941.48,1025.86,4.22,,,,,
1550,01/20/15 05:00:00 AM,941.94,1026.25,4.23,,,,,
1551,01/20/15 05:10:00 AM,942.09,1026.24,4.24,,,,,
1552,01/20/15 05:20:00 AM,942.15,1026.63,4.26,,,,,
1553,01/20/15 05:30:00 AM,941.93,1026.24,4.24,,,,,
1554,01/20/15 05:40:00 AM,941.63,1025.85,4.23,,,,,
1555,01/20/15 05:50:00 AM,941.93,1026.24,4.24,,,,,
1556,01/20/15 06:00:00 AM,941.47,1025.85,4.23,,,,,
1557,01/20/15 06:10:00 AM,941.56,1025.86,4.22,,,,,
1558,01/20/15 06:20:00 AM,941.55,1025.85,4.23,,,,,
1559,01/20/15 06:30:00 AM,941.24,1025.86,4.22,,,,,
1560,01/20/15 06:40:00 AM,941.16,1025.45,4.22,,,,,
1561,01/20/15 06:50:00 AM,941.25,1025.06,4.20,,,,,
1562,01/20/15 07:00:00 AM,941.08,1025.45,4.22,,,,,
1563,01/20/15 07:10:00 AM,941.00,1025.45,4.22,,,,,
1564,01/20/15 07:20:00 AM,939.93,1023.87,4.18,,,,,
1565,01/20/15 07:30:00 AM,940.35,1024.30,4.15,,,,,
1566,01/20/15 07:40:00 AM,940.50,1024.29,4.17,,,,,
1567,01/20/15 07:50:00 AM,940.50,1024.29,4.17,,,,,
1568,01/20/15 08:00:00 AM,940.41,1024.28,4.18,,,,,
1569,01/20/15 08:10:00 AM,941.02,1025.06,4.20,,,,,
1570,01/20/15 08:20:00 AM,941.85,1025.83,4.24,,,,,
1571,01/20/15 08:30:00 AM,942.45,1027.01,4.28,,,,,
1572,01/20/15 08:40:00 AM,943.68,1028.59,4.32,,,,,
1573,01/20/15 08:50:00 AM,944.11,1028.95,4.36,,,,,
1574,01/20/15 09:00:00 AM,945.26,1030.13,4.40,,,,,
1575,01/20/15 09:10:00 AM,946.93,1032.89,4.47,,,,,
1576,01/20/15 09:20:00 AM,947.77,1034.08,4.50,,,,,
1577,01/20/15 09:30:00 AM,950.11,1036.80,4.62,,,,,
1578,01/20/15 09:40:00 AM,953.15,1040.31,4.74,,,,,
1579,01/20/15 09:50:00 AM,953.84,1041.50,4.77,,,,,
1580,01/20/15 10:00:00 AM,957.47,1045.78,4.94,,,,,
1581,01/20/15 10:10:00 AM,959.37,1048.14,5.01,,,,,
1582,01/20/15 10:20:00 AM,961.56,1050.87,5.12,,,,,
1583,01/20/15 10:30:00 AM,965.02,1055.95,5.30,,,,,
1584,01/20/15 10:40:00 AM,968.53,1059.05,5.42,,,,,
1585,01/20/15 10:50:00 AM,971.50,1062.99,5.54,,,,,
1586,01/20/15 11:00:00 AM,974.74,1067.29,5.69,,,,,
1587,01/20/15 11:10:00 AM,981.53,1075.86,6.02,,,,,
1588,01/20/15 11:20:00 AM,989.14,1085.62,6.38,,,,,
1589,01/20/15 11:30:00 AM,992.84,1090.30,6.54,,,,,
1590,01/20/15 11:40:00 AM,999.66,1098.92,6.83,,,,,
1591,01/20/15 11:50:00 AM,1001.84,1101.97,7.01,,,,,
1592,01/20/15 12:00:00 PM,997.93,1096.50,6.81,,,,,
1593,01/20/15 12:10:00 PM,994.79,1092.63,6.65,,,,,
1594,01/20/15 12:20:00 PM,998.71,1097.30,6.83,,,,,
1595,01/20/15 12:30:00 PM,998.42,1097.73,6.80,,,,,
1596,01/20/15 12:40:00 PM,1000.09,1099.29,6.86,,,,,
1597,01/20/15 12:50:00 PM,1001.60,1101.25,6.93,,,,,
1598,01/20/15 01:00:00 PM,1000.84,1100.06,6.90,,,,,
1599,01/20/15 01:10:00 PM,1001.96,1102.01,6.97,,,,,
1600,01/20/15 01:20:00 PM,1003.46,1104.37,7.04,,,,,
1601,01/20/15 01:30:00 PM,1005.94,1107.08,7.16,,,,,
1602,01/20/15 01:40:00 PM,1005.24,1106.28,7.15,,,,,
1603,01/20/15 01:50:00 PM,1003.89,1104.32,7.08,,,,,
1604,01/20/15 02:00:00 PM,1001.97,1101.94,7.03,,,,,
1605,01/20/15 02:10:00 PM,1002.00,1101.97,7.01,,,,,
1606,01/20/15 02:20:00 PM,1002.93,1102.68,7.10,,,,,
1607,01/20/15 02:30:00 PM,1003.98,1104.65,7.15,,,,,
1608,01/20/15 02:40:00 PM,1004.73,1105.42,7.19,,,,,
1609,01/20/15 02:50:00 PM,1003.66,1104.24,7.15,,,,,
1610,01/20/15 03:00:00 PM,1003.99,1105.07,7.13,,,,,
1611,01/20/15 03:10:00 PM,1002.73,1103.13,7.06,,,,,
1612,01/20/15 03:20:00 PM,1000.77,1100.39,6.97,,,,,
1613,01/20/15 03:30:00 PM,999.21,1098.05,6.88,,,,,
1614,01/20/15 03:40:00 PM,998.43,1097.25,6.86,,,,,
1615,01/20/15 03:50:00 PM,996.25,1094.53,6.76,,,,,
1616,01/20/15 04:00:00 PM,993.22,1091.01,6.63,,,,,
1617,01/20/15 04:09:57 PM,,,,,Logged,,,
1618,01/20/15 04:10:00 PM,8.96,7.59,8.14,,,,,
1619,01/20/15 04:10:07 PM,,,,,,Logged,,
1620,01/20/15 04:10:26 PM,,,,,,,Logged,Logged
