"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
376,12/17/14 01:20:00 AM,1155.44,1187.05,7.78,,,,,
377,12/17/14 01:30:00 AM,1155.49,1187.43,7.80,,,,,
378,12/17/14 01:40:00 AM,1155.83,1187.45,7.79,,,,,
379,12/17/14 01:50:00 AM,1155.59,1187.45,7.79,,,,,
380,12/17/14 02:00:00 AM,1155.19,1186.63,7.79,,,,,
381,12/17/14 02:10:00 AM,1154.33,1185.83,7.78,,,,,
382,12/17/14 02:20:00 AM,1154.11,1185.84,7.76,,,,,
383,12/17/14 02:30:00 AM,1153.96,1185.86,7.75,,,,,
384,12/17/14 02:40:00 AM,1153.90,1185.47,7.74,,,,,
385,12/17/14 02:50:00 AM,1154.06,1185.88,7.74,,,,,
386,12/17/14 03:00:00 AM,1153.36,1185.48,7.73,,,,,
387,12/17/14 03:10:00 AM,1152.64,1184.67,7.73,,,,,
388,12/17/14 03:20:00 AM,1152.64,1184.67,7.73,,,,,
389,12/17/14 03:30:00 AM,1152.72,1184.67,7.73,,,,,
390,12/17/14 03:40:00 AM,1152.64,1184.67,7.73,,,,,
391,12/17/14 03:50:00 AM,1151.70,1183.46,7.71,,,,,
392,12/17/14 04:00:00 AM,1151.15,1183.05,7.71,,,,,
393,12/17/14 04:10:00 AM,1150.30,1181.86,7.69,,,,,
394,12/17/14 04:20:00 AM,1149.92,1181.46,7.67,,,,,
395,12/17/14 04:30:00 AM,1148.89,1180.65,7.67,,,,,
396,12/17/14 04:40:00 AM,1148.36,1180.27,7.65,,,,,
397,12/17/14 04:50:00 AM,1147.50,1179.47,7.64,,,,,
398,12/17/14 05:00:00 AM,1147.91,1179.89,7.62,,,,,
399,12/17/14 05:10:00 AM,1147.91,1179.49,7.62,,,,,
400,12/17/14 05:20:00 AM,1147.04,1179.08,7.62,,,,,
401,12/17/14 05:30:00 AM,1146.98,1179.09,7.61,,,,,
402,12/17/14 05:40:00 AM,1146.04,1177.88,7.60,,,,,
403,12/17/14 05:50:00 AM,1145.26,1176.68,7.58,,,,,
404,12/17/14 06:00:00 AM,1144.24,1175.87,7.57,,,,,
405,12/17/14 06:10:00 AM,1143.62,1175.48,7.56,,,,,
406,12/17/14 06:20:00 AM,1143.17,1174.29,7.53,,,,,
407,12/17/14 06:30:00 AM,1142.73,1174.32,7.51,,,,,
408,12/17/14 06:40:00 AM,1141.23,1172.70,7.49,,,,,
409,12/17/14 06:50:00 AM,1140.77,1172.31,7.48,,,,,
410,12/17/14 07:00:00 AM,1140.64,1171.94,7.46,,,,,
411,12/17/14 07:10:00 AM,1140.09,1171.53,7.46,,,,,
412,12/17/14 07:20:00 AM,1139.40,1170.74,7.43,,,,,
413,12/17/14 07:30:00 AM,1138.07,1169.53,7.42,,,,,
414,12/17/14 07:40:00 AM,1137.52,1168.73,7.40,,,,,
415,12/17/14 07:50:00 AM,1137.08,1168.36,7.38,,,,,
416,12/17/14 08:00:00 AM,1136.87,1168.39,7.35,,,,,
417,12/17/14 08:10:00 AM,1137.04,1168.40,7.34,,,,,
418,12/17/14 08:20:00 AM,1136.98,1168.42,7.33,,,,,
419,12/17/14 08:30:00 AM,1136.38,1168.04,7.30,,,,,
420,12/17/14 08:40:00 AM,1136.14,1167.64,7.30,,,,,
421,12/17/14 08:50:00 AM,1135.82,1167.23,7.30,,,,,
422,12/17/14 09:00:00 AM,1135.04,1166.83,7.29,,,,,
423,12/17/14 09:10:00 AM,1134.80,1166.02,7.29,,,,,
424,12/17/14 09:20:00 AM,1134.34,1165.63,7.28,,,,,
425,12/17/14 09:30:00 AM,1134.10,1165.63,7.28,,,,,
426,12/17/14 09:40:00 AM,1134.10,1165.22,7.28,,,,,
427,12/17/14 09:50:00 AM,1133.50,1164.84,7.25,,,,,
428,12/17/14 10:00:00 AM,1133.02,1164.43,7.25,,,,,
429,12/17/14 10:10:00 AM,1133.32,1164.82,7.26,,,,,
430,12/17/14 10:20:00 AM,1133.48,1164.82,7.26,,,,,
431,12/17/14 10:30:00 AM,1134.02,1165.63,7.28,,,,,
432,12/17/14 10:40:00 AM,1135.33,1166.80,7.31,,,,,
433,12/17/14 10:50:00 AM,1136.47,1168.39,7.35,,,,,
434,12/17/14 11:00:00 AM,1136.39,1167.98,7.35,,,,,
435,12/17/14 11:10:00 AM,1137.62,1169.57,7.39,,,,,
436,12/17/14 11:20:00 AM,1138.53,1170.33,7.43,,,,,
437,12/17/14 11:30:00 AM,1139.21,1170.71,7.46,,,,,
438,12/17/14 11:40:00 AM,1141.93,1174.24,7.57,,,,,
439,12/17/14 11:50:00 AM,1144.42,1176.63,7.62,,,,,
440,12/17/14 12:00:00 PM,1144.10,1176.22,7.62,,,,,
441,12/17/14 12:10:00 PM,1144.34,1176.63,7.62,,,,,
442,12/17/14 12:20:00 PM,1144.65,1177.04,7.62,,,,,
443,12/17/14 12:30:00 PM,1145.51,1178.24,7.64,,,,,
444,12/17/14 12:40:00 PM,1146.99,1179.44,7.66,,,,,
445,12/17/14 12:50:00 PM,1148.08,1180.63,7.69,,,,,
446,12/17/14 01:00:00 PM,1148.92,1181.42,7.71,,,,,
447,12/17/14 01:10:00 PM,1150.13,1182.58,7.76,,,,,
448,12/17/14 01:20:00 PM,1150.42,1183.36,7.79,,,,,
449,12/17/14 01:30:00 PM,1150.30,1183.00,7.75,,,,,
450,12/17/14 01:40:00 PM,1151.36,1183.75,7.80,,,,,
451,12/17/14 01:50:00 PM,1150.77,1183.80,7.76,,,,,
452,12/17/14 02:00:00 PM,1150.24,1182.61,7.74,,,,,
453,12/17/14 02:10:00 PM,1151.42,1184.23,7.75,,,,,
454,12/17/14 02:20:00 PM,1153.79,1186.99,7.83,,,,,
455,12/17/14 02:30:00 PM,1155.27,1188.59,7.85,,,,,
456,12/17/14 02:40:00 PM,1155.59,1188.59,7.85,,,,,
457,12/17/14 02:50:00 PM,1154.46,1187.43,7.80,,,,,
458,12/17/14 03:00:00 PM,1153.49,1186.27,7.75,,,,,
459,12/17/14 03:10:00 PM,1152.87,1185.88,7.74,,,,,
460,12/17/14 03:20:00 PM,1152.72,1185.48,7.73,,,,,
461,12/17/14 03:30:00 PM,1151.58,1184.72,7.69,,,,,
462,12/17/14 03:40:00 PM,1150.33,1183.11,7.66,,,,,
463,12/17/14 03:50:00 PM,1148.96,1181.54,7.61,,,,,
464,12/17/14 04:00:00 PM,1146.89,1179.58,7.55,,,,,
465,12/17/14 04:10:00 PM,1145.22,1178.03,7.48,,,,,
466,12/17/14 04:20:00 PM,1144.06,1176.43,7.46,,,,,
467,12/17/14 04:30:00 PM,1142.98,1175.23,7.43,,,,,
468,12/17/14 04:40:00 PM,1141.90,1174.45,7.40,,,,,
469,12/17/14 04:50:00 PM,1140.99,1173.27,7.37,,,,,
470,12/17/14 05:00:00 PM,1139.46,1171.70,7.31,,,,,
471,12/17/14 05:10:00 PM,1138.17,1170.54,7.26,,,,,
472,12/17/14 05:20:00 PM,1137.09,1168.94,7.24,,,,,
473,12/17/14 05:30:00 PM,1136.04,1168.19,7.19,,,,,
474,12/17/14 05:40:00 PM,1134.80,1166.59,7.16,,,,,
475,12/17/14 05:50:00 PM,1133.81,1165.41,7.12,,,,,
476,12/17/14 06:00:00 PM,1132.74,1164.23,7.08,,,,,
477,12/17/14 06:10:00 PM,1131.88,1163.43,7.07,,,,,
478,12/17/14 06:20:00 PM,1129.55,1161.03,7.03,,,,,
479,12/17/14 06:30:00 PM,1128.40,1160.26,6.99,,,,,
480,12/17/14 06:40:00 PM,1127.07,1158.64,6.98,,,,,
481,12/17/14 06:50:00 PM,1126.97,1157.81,6.99,,,,,
482,12/17/14 07:00:00 PM,1127.62,1159.05,6.98,,,,,
483,12/17/14 07:10:00 PM,1127.16,1158.66,6.97,,,,,
484,12/17/14 07:20:00 PM,1126.55,1157.87,6.94,,,,,
485,12/17/14 07:30:00 PM,1126.97,1158.30,6.93,,,,,
486,12/17/14 07:40:00 PM,1126.59,1157.90,6.92,,,,,
487,12/17/14 07:50:00 PM,1126.68,1158.33,6.90,,,,,
488,12/17/14 08:00:00 PM,1125.90,1157.53,6.89,,,,,
489,12/17/14 08:10:00 PM,1125.23,1156.35,6.85,,,,,
490,12/17/14 08:20:00 PM,1124.21,1155.55,6.84,,,,,
491,12/17/14 08:30:00 PM,1123.69,1154.76,6.81,,,,,
492,12/17/14 08:40:00 PM,1123.00,1154.39,6.79,,,,,
493,12/17/14 08:50:00 PM,1122.41,1153.62,6.75,,,,,
494,12/17/14 09:00:00 PM,1121.87,1153.23,6.74,,,,,
495,12/17/14 09:10:00 PM,1121.25,1152.43,6.72,,,,,
496,12/17/14 09:20:00 PM,1120.49,1151.64,6.70,,,,,
497,12/17/14 09:30:00 PM,1119.57,1151.26,6.67,,,,,
498,12/17/14 09:40:00 PM,1119.74,1151.28,6.66,,,,,
499,12/17/14 09:50:00 PM,1119.58,1150.87,6.66,,,,,
500,12/17/14 10:00:00 PM,1119.74,1150.87,6.66,,,,,
501,12/17/14 10:10:00 PM,1119.66,1151.28,6.66,,,,,
502,12/17/14 10:20:00 PM,1119.34,1151.28,6.66,,,,,
503,12/17/14 10:30:00 PM,1119.91,1151.70,6.65,,,,,
504,12/17/14 10:40:00 PM,1119.90,1151.69,6.66,,,,,
505,12/17/14 10:50:00 PM,1119.60,1151.70,6.65,,,,,
506,12/17/14 11:00:00 PM,1119.58,1151.69,6.66,,,,,
507,12/17/14 11:10:00 PM,1119.60,1151.30,6.65,,,,,
508,12/17/14 11:20:00 PM,1119.45,1151.31,6.63,,,,,
509,12/17/14 11:30:00 PM,1119.45,1151.72,6.63,,,,,
510,12/17/14 11:40:00 PM,1119.25,1150.93,6.61,,,,,
511,12/17/14 11:50:00 PM,1119.25,1151.34,6.61,,,,,
512,12/18/14 12:00:00 AM,1119.66,1151.77,6.59,,,,,
513,12/18/14 12:10:00 AM,1121.40,1153.40,6.59,,,,,
514,12/18/14 12:20:00 AM,1128.08,1160.75,6.59,,,,,
515,12/18/14 12:30:00 AM,1128.55,1161.57,6.59,,,,,
516,12/18/14 12:40:00 AM,1128.16,1161.16,6.59,,,,,
517,12/18/14 12:50:00 AM,1127.85,1160.76,6.58,,,,,
518,12/18/14 01:00:00 AM,1127.31,1160.37,6.57,,,,,
519,12/18/14 01:10:00 AM,1127.01,1159.98,6.56,,,,,
520,12/18/14 01:20:00 AM,1126.71,1159.59,6.54,,,,,
521,12/18/14 01:30:00 AM,1126.33,1159.60,6.53,,,,,
522,12/18/14 01:40:00 AM,1126.42,1159.62,6.52,,,,,
523,12/18/14 01:50:00 AM,1126.40,1159.60,6.53,,,,,
524,12/18/14 02:00:00 AM,1126.58,1159.62,6.52,,,,,
525,12/18/14 02:10:00 AM,1126.88,1160.42,6.53,,,,,
526,12/18/14 02:20:00 AM,1127.20,1160.83,6.53,,,,,
527,12/18/14 02:30:00 AM,1127.52,1160.83,6.53,,,,,
528,12/18/14 02:40:00 AM,1127.91,1161.24,6.53,,,,,
529,12/18/14 02:50:00 AM,1128.15,1161.24,6.53,,,,,
530,12/18/14 03:00:00 AM,1128.39,1162.05,6.53,,,,,
531,12/18/14 03:10:00 AM,1128.87,1162.46,6.53,,,,,
532,12/18/14 03:20:00 AM,1128.85,1162.45,6.54,,,,,
533,12/18/14 03:30:00 AM,1128.85,1162.45,6.54,,,,,
534,12/18/14 03:40:00 AM,1129.09,1162.85,6.54,,,,,
535,12/18/14 03:50:00 AM,1128.84,1162.84,6.56,,,,,
536,12/18/14 04:00:00 AM,1128.71,1162.05,6.53,,,,,
537,12/18/14 04:10:00 AM,1128.33,1162.07,6.52,,,,,
538,12/18/14 04:20:00 AM,1127.48,1160.88,6.49,,,,,
539,12/18/14 04:30:00 AM,1126.47,1160.07,6.48,,,,,
540,12/18/14 04:40:00 AM,1125.62,1158.88,6.45,,,,,
541,12/18/14 04:50:00 AM,1124.60,1158.08,6.44,,,,,
542,12/18/14 05:00:00 AM,1123.75,1157.28,6.43,,,,,
543,12/18/14 05:10:00 AM,1123.75,1157.28,6.43,,,,,
544,12/18/14 05:20:00 AM,1123.60,1157.29,6.41,,,,,
545,12/18/14 05:30:00 AM,1123.08,1156.51,6.39,,,,,
546,12/18/14 05:40:00 AM,1122.61,1156.12,6.38,,,,,
547,12/18/14 05:50:00 AM,1121.77,1155.33,6.35,,,,,
548,12/18/14 06:00:00 AM,1121.99,1155.32,6.36,,,,,
549,12/18/14 06:10:00 AM,1122.31,1155.72,6.36,,,,,
550,12/18/14 06:20:00 AM,1122.61,1156.12,6.38,,,,,
551,12/18/14 06:30:00 AM,1124.77,1158.58,6.36,,,,,
552,12/18/14 06:40:00 AM,1125.40,1158.98,6.38,,,,,
553,12/18/14 06:50:00 AM,1124.46,1157.77,6.36,,,,,
554,12/18/14 07:00:00 AM,1123.41,1157.34,6.38,,,,,
555,12/18/14 07:10:00 AM,1123.11,1156.54,6.36,,,,,
556,12/18/14 07:20:00 AM,1122.88,1156.56,6.35,,,,,
557,12/18/14 07:30:00 AM,1122.66,1156.57,6.34,,,,,
558,12/18/14 07:40:00 AM,1122.33,1155.74,6.35,,,,,
559,12/18/14 07:50:00 AM,1122.01,1155.33,6.35,,,,,
560,12/18/14 08:00:00 AM,1121.63,1155.35,6.34,,,,,
561,12/18/14 08:10:00 AM,1121.55,1155.35,6.34,,,,,
562,12/18/14 08:20:00 AM,1121.53,1155.33,6.35,,,,,
563,12/18/14 08:30:00 AM,1121.61,1155.33,6.35,,,,,
564,12/18/14 08:40:00 AM,1122.14,1155.71,6.38,,,,,
565,12/18/14 08:50:00 AM,1122.52,1156.10,6.39,,,,,
566,12/18/14 09:00:00 AM,1122.74,1156.49,6.40,,,,,
567,12/18/14 09:10:00 AM,1122.89,1156.89,6.41,,,,,
568,12/18/14 09:20:00 AM,1123.73,1157.67,6.44,,,,,
569,12/18/14 09:30:00 AM,1123.97,1157.67,6.44,,,,,
570,12/18/14 09:40:00 AM,1123.86,1157.64,6.47,,,,,
571,12/18/14 09:50:00 AM,1124.00,1157.62,6.48,,,,,
572,12/18/14 10:00:00 AM,1124.64,1158.44,6.48,,,,,
573,12/18/14 10:10:00 AM,1125.12,1159.18,6.54,,,,,
574,12/18/14 10:20:00 AM,1125.82,1159.98,6.56,,,,,
575,12/18/14 10:30:00 AM,1125.90,1159.98,6.56,,,,,
576,12/18/14 10:40:00 AM,1126.90,1161.17,6.58,,,,,
577,12/18/14 10:50:00 AM,1127.90,1162.37,6.61,,,,,
578,12/18/14 11:00:00 AM,1128.91,1163.56,6.63,,,,,
579,12/18/14 11:10:00 AM,1130.48,1165.10,6.71,,,,,
580,12/18/14 11:20:00 AM,1131.79,1166.28,6.75,,,,,
581,12/18/14 11:30:00 AM,1132.70,1167.46,6.79,,,,,
582,12/18/14 11:40:00 AM,1133.84,1168.22,6.83,,,,,
583,12/18/14 11:50:00 AM,1135.00,1170.24,6.85,,,,,
584,12/18/14 12:00:00 PM,1136.31,1171.41,6.89,,,,,
585,12/18/14 12:10:00 PM,1137.90,1172.97,6.95,,,,,
586,12/18/14 12:20:00 PM,1139.53,1174.55,6.99,,,,,
587,12/18/14 12:30:00 PM,1139.62,1174.98,6.98,,,,,
588,12/18/14 12:40:00 PM,1139.22,1174.16,6.98,,,,,
589,12/18/14 12:50:00 PM,1139.84,1175.37,6.99,,,,,
590,12/18/14 01:00:00 PM,1139.61,1174.96,6.99,,,,,
591,12/18/14 01:10:00 PM,1139.30,1174.16,6.98,,,,,
592,12/18/14 01:20:00 PM,1140.13,1175.34,7.02,,,,,
593,12/18/14 01:30:00 PM,1140.12,1175.73,7.03,,,,,
594,12/18/14 01:40:00 PM,1141.26,1176.50,7.07,,,,,
595,12/18/14 01:50:00 PM,1141.96,1177.30,7.08,,,,,
596,12/18/14 02:00:00 PM,1143.25,1178.46,7.13,,,,,
597,12/18/14 02:10:00 PM,1144.10,1179.66,7.16,,,,,
598,12/18/14 02:20:00 PM,1143.72,1179.26,7.15,,,,,
599,12/18/14 02:30:00 PM,1143.62,1179.66,7.16,,,,,
600,12/18/14 02:40:00 PM,1142.95,1178.89,7.12,,,,,
601,12/18/14 02:50:00 PM,1142.42,1178.10,7.10,,,,,
602,12/18/14 03:00:00 PM,1142.06,1177.32,7.07,,,,,
603,12/18/14 03:10:00 PM,1141.66,1176.91,7.07,,,,,
604,12/18/14 03:20:00 PM,1140.74,1176.12,7.04,,,,,
605,12/18/14 03:30:00 PM,1139.59,1174.95,7.01,,,,,
606,12/18/14 03:40:00 PM,1138.28,1173.77,6.97,,,,,
607,12/18/14 03:50:00 PM,1136.92,1172.20,6.92,,,,,
608,12/18/14 04:00:00 PM,1135.69,1170.61,6.88,,,,,
609,12/18/14 04:10:00 PM,1134.64,1169.45,6.83,,,,,
610,12/18/14 04:20:00 PM,1133.57,1168.27,6.79,,,,,
611,12/18/14 04:30:00 PM,1132.19,1167.09,6.75,,,,,
612,12/18/14 04:40:00 PM,1130.50,1165.52,6.70,,,,,
613,12/18/14 04:50:00 PM,1129.11,1163.53,6.66,,,,,
614,12/18/14 05:00:00 PM,1128.19,1162.74,6.63,,,,,
615,12/18/14 05:10:00 PM,1127.41,1161.94,6.62,,,,,
616,12/18/14 05:20:00 PM,1126.65,1160.75,6.59,,,,,
617,12/18/14 05:30:00 PM,1126.03,1160.36,6.58,,,,,
618,12/18/14 05:40:00 PM,1125.88,1160.37,6.57,,,,,
619,12/18/14 05:50:00 PM,1125.82,1160.39,6.56,,,,,
620,12/18/14 06:00:00 PM,1125.12,1159.59,6.54,,,,,
621,12/18/14 06:10:00 PM,1125.04,1159.18,6.54,,,,,
622,12/18/14 06:20:00 PM,1124.59,1159.21,6.52,,,,,
623,12/18/14 06:30:00 PM,1124.59,1158.80,6.52,,,,,
624,12/18/14 06:40:00 PM,1124.69,1158.82,6.50,,,,,
625,12/18/14 06:50:00 PM,1124.16,1158.85,6.48,,,,,
626,12/18/14 07:00:00 PM,1123.76,1158.03,6.48,,,,,
627,12/18/14 07:10:00 PM,1123.40,1157.66,6.45,,,,,
628,12/18/14 07:20:00 PM,1122.87,1156.87,6.43,,,,,
629,12/18/14 07:30:00 PM,1122.11,1156.49,6.40,,,,,
630,12/18/14 07:40:00 PM,1121.65,1156.10,6.39,,,,,
631,12/18/14 07:50:00 PM,1121.26,1155.30,6.38,,,,,
632,12/18/14 08:00:00 PM,1120.79,1155.30,6.38,,,,,
633,12/18/14 08:10:00 PM,1120.56,1154.91,6.36,,,,,
634,12/18/14 08:20:00 PM,1120.34,1154.92,6.35,,,,,
635,12/18/14 08:30:00 PM,1120.04,1154.53,6.34,,,,,
636,12/18/14 08:40:00 PM,1120.04,1154.53,6.34,,,,,
637,12/18/14 08:50:00 PM,1119.64,1154.12,6.34,,,,,
638,12/18/14 09:00:00 PM,1119.10,1153.32,6.32,,,,,
639,12/18/14 09:10:00 PM,1118.72,1153.34,6.31,,,,,
640,12/18/14 09:20:00 PM,1118.56,1152.93,6.31,,,,,
641,12/18/14 09:30:00 PM,1118.64,1152.93,6.31,,,,,
642,12/18/14 09:40:00 PM,1118.56,1152.93,6.31,,,,,
643,12/18/14 09:50:00 PM,1118.40,1152.93,6.31,,,,,
644,12/18/14 10:00:00 PM,1118.34,1152.94,6.30,,,,,
645,12/18/14 10:10:00 PM,1117.86,1152.54,6.30,,,,,
646,12/18/14 10:20:00 PM,1117.32,1151.73,6.29,,,,,
647,12/18/14 10:30:00 PM,1116.95,1151.77,6.26,,,,,
648,12/18/14 10:40:00 PM,1116.33,1150.97,6.25,,,,,
649,12/18/14 10:50:00 PM,1115.73,1150.59,6.22,,,,,
650,12/18/14 11:00:00 PM,1114.95,1149.38,6.21,,,,,
651,12/18/14 11:10:00 PM,1114.58,1149.00,6.18,,,,,
652,12/18/14 11:20:00 PM,1114.12,1149.02,6.17,,,,,
653,12/18/14 11:30:00 PM,1113.42,1148.62,6.16,,,,,
654,12/18/14 11:40:00 PM,1112.42,1147.02,6.13,,,,,
655,12/18/14 11:50:00 PM,1112.43,1147.04,6.12,,,,,
656,12/19/14 12:00:00 AM,1112.67,1147.45,6.12,,,,,
657,12/19/14 12:10:00 AM,1112.43,1147.45,6.12,,,,,
658,12/19/14 12:20:00 AM,1112.27,1147.04,6.12,,,,,
659,12/19/14 12:30:00 AM,1112.21,1147.05,6.11,,,,,
660,12/19/14 12:40:00 AM,1112.21,1147.05,6.11,,,,,
661,12/19/14 12:50:00 AM,1112.29,1147.05,6.11,,,,,
662,12/19/14 01:00:00 AM,1112.27,1147.45,6.12,,,,,
663,12/19/14 01:10:00 AM,1112.21,1147.46,6.11,,,,,
664,12/19/14 01:20:00 AM,1111.97,1146.65,6.11,,,,,
665,12/19/14 01:30:00 AM,1111.89,1146.24,6.11,,,,,
666,12/19/14 01:40:00 AM,1111.73,1146.65,6.11,,,,,
667,12/19/14 01:50:00 AM,1111.44,1146.27,6.08,,,,,
668,12/19/14 02:00:00 AM,1111.52,1146.27,6.08,,,,,
669,12/19/14 02:10:00 AM,1111.52,1146.27,6.08,,,,,
670,12/19/14 02:20:00 AM,1111.52,1146.27,6.08,,,,,
671,12/19/14 02:30:00 AM,1111.05,1145.86,6.08,,,,,
672,12/19/14 02:40:00 AM,1110.82,1145.47,6.07,,,,,
673,12/19/14 02:50:00 AM,1110.65,1145.45,6.08,,,,,
674,12/19/14 03:00:00 AM,1110.73,1145.04,6.08,,,,,
675,12/19/14 03:10:00 AM,1110.97,1145.86,6.08,,,,,
676,12/19/14 03:20:00 AM,1110.81,1145.45,6.08,,,,,
677,12/19/14 03:30:00 AM,1110.81,1145.86,6.08,,,,,
678,12/19/14 03:40:00 AM,1110.97,1146.27,6.08,,,,,
679,12/19/14 03:50:00 AM,1111.27,1146.25,6.09,,,,,
680,12/19/14 04:00:00 AM,1111.59,1147.07,6.09,,,,,
681,12/19/14 04:10:00 AM,1111.43,1146.66,6.09,,,,,
682,12/19/14 04:20:00 AM,1111.19,1146.25,6.09,,,,,
683,12/19/14 04:30:00 AM,1110.97,1146.27,6.08,,,,,
684,12/19/14 04:40:00 AM,1110.59,1145.88,6.07,,,,,
685,12/19/14 04:50:00 AM,1110.19,1145.06,6.07,,,,,
686,12/19/14 05:00:00 AM,1109.71,1144.65,6.07,,,,,
687,12/19/14 05:10:00 AM,1109.17,1143.85,6.05,,,,,
688,12/19/14 05:20:00 AM,1108.87,1143.87,6.04,,,,,
689,12/19/14 05:30:00 AM,1108.33,1143.07,6.03,,,,,
690,12/19/14 05:40:00 AM,1107.79,1142.67,6.02,,,,,
691,12/19/14 05:50:00 AM,1106.86,1141.89,5.99,,,,,
692,12/19/14 06:00:00 AM,1106.64,1141.90,5.98,,,,,
693,12/19/14 06:10:00 AM,1106.64,1141.49,5.98,,,,,
694,12/19/14 06:20:00 AM,1106.40,1141.49,5.98,,,,,
695,12/19/14 06:30:00 AM,1106.27,1141.93,5.95,,,,,
696,12/19/14 06:40:00 AM,1106.10,1141.10,5.96,,,,,
697,12/19/14 06:50:00 AM,1105.72,1140.71,5.95,,,,,
698,12/19/14 07:00:00 AM,1105.34,1140.72,5.94,,,,,
699,12/19/14 07:10:00 AM,1105.11,1140.33,5.93,,,,,
700,12/19/14 07:20:00 AM,1105.03,1140.33,5.93,,,,,
701,12/19/14 07:30:00 AM,1105.27,1140.74,5.93,,,,,
702,12/19/14 07:40:00 AM,1105.05,1139.94,5.91,,,,,
703,12/19/14 07:50:00 AM,1104.83,1139.55,5.90,,,,,
704,12/19/14 08:00:00 AM,1104.65,1139.53,5.91,,,,,
705,12/19/14 08:10:00 AM,1104.73,1139.94,5.91,,,,,
706,12/19/14 08:20:00 AM,1104.81,1140.35,5.91,,,,,
707,12/19/14 08:30:00 AM,1105.19,1140.33,5.93,,,,,
708,12/19/14 08:40:00 AM,1105.27,1140.74,5.93,,,,,
709,12/19/14 08:50:00 AM,1105.67,1140.74,5.93,,,,,
710,12/19/14 09:00:00 AM,1106.43,1141.53,5.95,,,,,
711,12/19/14 09:10:00 AM,1107.04,1142.72,5.98,,,,,
712,12/19/14 09:20:00 AM,1108.03,1143.08,6.02,,,,,
713,12/19/14 09:30:00 AM,1108.47,1143.87,6.04,,,,,
714,12/19/14 09:40:00 AM,1109.47,1145.47,6.07,,,,,
715,12/19/14 09:50:00 AM,1110.56,1146.25,6.09,,,,,
716,12/19/14 10:00:00 AM,1111.32,1147.04,6.12,,,,,
717,12/19/14 10:10:00 AM,1112.23,1148.22,6.16,,,,,
718,12/19/14 10:20:00 AM,1113.14,1149.39,6.20,,,,,
719,12/19/14 10:30:00 AM,1113.98,1150.18,6.22,,,,,
720,12/19/14 10:40:00 AM,1114.81,1151.36,6.26,,,,,
721,12/19/14 10:50:00 AM,1115.98,1152.57,6.27,,,,,
722,12/19/14 11:00:00 AM,1116.88,1152.91,6.32,,,,,
723,12/19/14 11:10:00 AM,1117.81,1154.12,6.34,,,,,
724,12/19/14 11:20:00 AM,1118.26,1154.50,6.36,,,,,
725,12/19/14 11:30:00 AM,1118.87,1155.28,6.39,,,,,
726,12/19/14 11:40:00 AM,1119.80,1156.09,6.40,,,,,
727,12/19/14 11:50:00 AM,1121.03,1157.26,6.44,,,,,
728,12/19/14 12:00:00 PM,1122.10,1158.44,6.48,,,,,
729,12/19/14 12:10:00 PM,1122.48,1158.83,6.49,,,,,
730,12/19/14 12:20:00 PM,1123.08,1159.62,6.52,,,,,
731,12/19/14 12:30:00 PM,1123.00,1160.03,6.52,,,,,
732,12/19/14 12:40:00 PM,1123.88,1160.84,6.52,,,,,
733,12/19/14 12:50:00 PM,1124.96,1161.63,6.54,,,,,
734,12/19/14 01:00:00 PM,1125.18,1162.02,6.56,,,,,
735,12/19/14 01:10:00 PM,1125.72,1162.41,6.57,,,,,
736,12/19/14 01:20:00 PM,1125.56,1162.41,6.57,,,,,
737,12/19/14 01:30:00 PM,1125.56,1162.82,6.57,,,,,
738,12/19/14 01:40:00 PM,1126.11,1163.22,6.58,,,,,
739,12/19/14 01:50:00 PM,1126.04,1163.23,6.57,,,,,
740,12/19/14 02:00:00 PM,1126.26,1163.62,6.58,,,,,
741,12/19/14 02:10:00 PM,1126.79,1164.00,6.61,,,,,
742,12/19/14 02:20:00 PM,1126.71,1163.59,6.61,,,,,
743,12/19/14 02:30:00 PM,1126.87,1164.00,6.61,,,,,
744,12/19/14 02:40:00 PM,1127.27,1164.00,6.61,,,,,
745,12/19/14 02:50:00 PM,1126.87,1163.59,6.61,,,,,
746,12/19/14 03:00:00 PM,1126.25,1162.79,6.59,,,,,
747,12/19/14 03:10:00 PM,1126.01,1162.79,6.59,,,,,
748,12/19/14 03:20:00 PM,1126.03,1162.81,6.58,,,,,
749,12/19/14 03:30:00 PM,1124.93,1161.60,6.57,,,,,
750,12/19/14 03:40:00 PM,1124.40,1160.81,6.54,,,,,
751,12/19/14 03:50:00 PM,1124.24,1160.40,6.54,,,,,
752,12/19/14 04:00:00 PM,1123.72,1160.44,6.52,,,,,
753,12/19/14 04:10:00 PM,1123.50,1159.63,6.50,,,,,
754,12/19/14 04:20:00 PM,1123.05,1159.67,6.48,,,,,
755,12/19/14 04:30:00 PM,1122.54,1158.90,6.44,,,,,
756,12/19/14 04:40:00 PM,1121.87,1158.13,6.40,,,,,
757,12/19/14 04:50:00 PM,1120.63,1156.93,6.38,,,,,
