"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
394,01/06/15 03:30:00 AM,813.25,843.31,4.36,,,,,
395,01/06/15 03:40:00 AM,815.89,846.54,4.33,,,,,
396,01/06/15 03:50:00 AM,828.61,860.21,4.31,,,,,
397,01/06/15 04:00:00 AM,832.74,864.24,4.29,,,,,
398,01/06/15 04:10:00 AM,839.18,871.89,4.28,,,,,
399,01/06/15 04:20:00 AM,841.17,873.91,4.27,,,,,
400,01/06/15 04:30:00 AM,840.84,873.50,4.28,,,,,
401,01/06/15 04:40:00 AM,841.47,874.29,4.29,,,,,
402,01/06/15 04:50:00 AM,841.62,874.28,4.31,,,,,
403,01/06/15 05:00:00 AM,843.85,876.70,4.29,,,,,
404,01/06/15 05:10:00 AM,845.44,878.32,4.28,,,,,
405,01/06/15 05:20:00 AM,845.22,878.33,4.27,,,,,
406,01/06/15 05:30:00 AM,841.66,874.32,4.26,,,,,
407,01/06/15 05:40:00 AM,842.57,875.56,4.22,,,,,
408,01/06/15 05:50:00 AM,844.81,878.00,4.19,,,,,
409,01/06/15 06:00:00 AM,844.74,877.61,4.18,,,,,
410,01/06/15 06:10:00 AM,844.03,876.81,4.18,,,,,
411,01/06/15 06:20:00 AM,843.29,876.38,4.20,,,,,
412,01/06/15 06:30:00 AM,844.87,877.98,4.22,,,,,
413,01/06/15 06:40:00 AM,847.21,880.35,4.26,,,,,
414,01/06/15 06:50:00 AM,849.32,882.73,4.29,,,,,
415,01/06/15 07:00:00 AM,851.12,885.12,4.32,,,,,
416,01/06/15 07:10:00 AM,852.39,886.33,4.32,,,,,
417,01/06/15 07:20:00 AM,850.80,884.32,4.32,,,,,
418,01/06/15 07:30:00 AM,848.98,882.71,4.32,,,,,
419,01/06/15 07:40:00 AM,851.90,885.91,4.33,,,,,
420,01/06/15 07:50:00 AM,854.73,888.71,4.36,,,,,
421,01/06/15 08:00:00 AM,855.81,890.28,4.40,,,,,
422,01/06/15 08:10:00 AM,855.96,890.27,4.41,,,,,
423,01/06/15 08:20:00 AM,856.95,891.44,4.45,,,,,
424,01/06/15 08:30:00 AM,858.29,892.63,4.46,,,,,
425,01/06/15 08:40:00 AM,859.48,893.84,4.46,,,,,
426,01/06/15 08:50:00 AM,860.18,895.04,4.47,,,,,
427,01/06/15 09:00:00 AM,861.04,895.83,4.49,,,,,
428,01/06/15 09:10:00 AM,861.35,896.22,4.50,,,,,
429,01/06/15 09:20:00 AM,861.97,896.61,4.51,,,,,
430,01/06/15 09:30:00 AM,862.81,897.78,4.55,,,,,
431,01/06/15 09:40:00 AM,863.59,898.98,4.56,,,,,
432,01/06/15 09:50:00 AM,864.67,900.16,4.59,,,,,
433,01/06/15 10:00:00 AM,865.67,901.33,4.63,,,,,
434,01/06/15 10:10:00 AM,867.37,902.89,4.68,,,,,
435,01/06/15 10:20:00 AM,867.74,903.67,4.71,,,,,
436,01/06/15 10:30:00 AM,868.77,904.88,4.71,,,,,
437,01/06/15 10:40:00 AM,869.30,905.26,4.73,,,,,
438,01/06/15 10:50:00 AM,870.32,906.46,4.74,,,,,
439,01/06/15 11:00:00 AM,871.64,907.64,4.77,,,,,
440,01/06/15 11:10:00 AM,872.26,908.43,4.78,,,,,
441,01/06/15 11:20:00 AM,873.03,909.62,4.81,,,,,
442,01/06/15 11:30:00 AM,873.36,909.63,4.80,,,,,
443,01/06/15 11:40:00 AM,873.37,909.64,4.78,,,,,
444,01/06/15 11:50:00 AM,872.06,908.47,4.74,,,,,
445,01/06/15 12:00:00 PM,871.84,908.48,4.73,,,,,
446,01/06/15 12:10:00 PM,872.22,908.47,4.74,,,,,
447,01/06/15 12:20:00 PM,870.58,906.88,4.72,,,,,
448,01/06/15 12:30:00 PM,871.07,907.30,4.71,,,,,
449,01/06/15 12:40:00 PM,874.26,910.86,4.77,,,,,
450,01/06/15 12:50:00 PM,875.98,912.04,4.80,,,,,
451,01/06/15 01:00:00 PM,877.14,914.03,4.82,,,,,
452,01/06/15 01:10:00 PM,879.85,916.79,4.89,,,,,
453,01/06/15 01:20:00 PM,882.07,919.53,4.98,,,,,
454,01/06/15 01:30:00 PM,883.04,920.67,5.04,,,,,
455,01/06/15 01:40:00 PM,884.53,922.27,5.05,,,,,
456,01/06/15 01:50:00 PM,887.33,925.85,5.10,,,,,
457,01/06/15 02:00:00 PM,890.85,929.42,5.15,,,,,
458,01/06/15 02:10:00 PM,891.96,930.23,5.15,,,,,
459,01/06/15 02:20:00 PM,893.12,931.82,5.18,,,,,
460,01/06/15 02:30:00 PM,893.91,932.62,5.18,,,,,
461,01/06/15 02:40:00 PM,894.91,933.80,5.22,,,,,
462,01/06/15 02:50:00 PM,894.67,933.80,5.22,,,,,
463,01/06/15 03:00:00 PM,894.56,933.44,5.17,,,,,
464,01/06/15 03:10:00 PM,893.96,933.08,5.13,,,,,
465,01/06/15 03:20:00 PM,892.35,930.71,5.08,,,,,
466,01/06/15 03:30:00 PM,891.17,929.92,5.07,,,,,
467,01/06/15 03:40:00 PM,890.49,929.15,5.03,,,,,
468,01/06/15 03:50:00 PM,890.74,929.16,5.01,,,,,
469,01/06/15 04:00:00 PM,891.46,929.97,5.01,,,,,
470,01/06/15 04:10:00 PM,890.78,929.20,4.98,,,,,
471,01/06/15 04:20:00 PM,889.79,928.43,4.94,,,,,
472,01/06/15 04:30:00 PM,889.03,927.26,4.90,,,,,
473,01/06/15 04:40:00 PM,889.12,927.67,4.89,,,,,
474,01/06/15 04:50:00 PM,888.37,926.50,4.85,,,,,
475,01/06/15 05:00:00 PM,887.13,925.33,4.81,,,,,
476,01/06/15 05:10:00 PM,887.28,925.32,4.82,,,,,
477,01/06/15 05:20:00 PM,887.69,925.73,4.81,,,,,
478,01/06/15 05:30:00 PM,888.33,926.55,4.80,,,,,
479,01/06/15 05:40:00 PM,888.49,926.95,4.80,,,,,
480,01/06/15 05:50:00 PM,889.22,927.77,4.78,,,,,
481,01/06/15 06:00:00 PM,889.38,927.37,4.78,,,,,
482,01/06/15 06:10:00 PM,888.86,927.41,4.74,,,,,
483,01/06/15 06:20:00 PM,888.95,927.42,4.73,,,,,
484,01/06/15 06:30:00 PM,889.41,927.81,4.74,,,,,
485,01/06/15 06:40:00 PM,888.33,927.03,4.72,,,,,
486,01/06/15 06:50:00 PM,887.57,925.86,4.68,,,,,
487,01/06/15 07:00:00 PM,886.73,924.69,4.64,,,,,
488,01/06/15 07:10:00 PM,886.22,923.92,4.60,,,,,
489,01/06/15 07:20:00 PM,886.15,924.33,4.59,,,,,
490,01/06/15 07:30:00 PM,886.47,924.74,4.59,,,,,
491,01/06/15 07:40:00 PM,886.08,924.34,4.58,,,,,
492,01/06/15 07:50:00 PM,886.16,924.34,4.58,,,,,
493,01/06/15 08:00:00 PM,886.48,924.75,4.58,,,,,
494,01/06/15 08:10:00 PM,886.81,924.76,4.56,,,,,
495,01/06/15 08:20:00 PM,887.11,925.15,4.58,,,,,
496,01/06/15 08:30:00 PM,887.65,925.94,4.59,,,,,
497,01/06/15 08:40:00 PM,887.82,926.36,4.58,,,,,
498,01/06/15 08:50:00 PM,887.44,925.57,4.56,,,,,
499,01/06/15 09:00:00 PM,887.12,925.16,4.56,,,,,
500,01/06/15 09:10:00 PM,886.51,924.79,4.54,,,,,
501,01/06/15 09:20:00 PM,885.18,923.18,4.53,,,,,
502,01/06/15 09:30:00 PM,884.96,923.21,4.50,,,,,
503,01/06/15 09:40:00 PM,885.46,923.64,4.47,,,,,
504,01/06/15 09:50:00 PM,885.10,923.27,4.44,,,,,
505,01/06/15 10:00:00 PM,885.25,923.26,4.45,,,,,
506,01/06/15 10:10:00 PM,884.79,922.87,4.44,,,,,
507,01/06/15 10:20:00 PM,884.89,922.89,4.41,,,,,
508,01/06/15 10:30:00 PM,885.84,924.10,4.41,,,,,
509,01/06/15 10:40:00 PM,886.58,924.93,4.38,,,,,
510,01/06/15 10:50:00 PM,887.35,925.72,4.41,,,,,
511,01/06/15 11:00:00 PM,887.03,925.31,4.41,,,,,
512,01/06/15 11:10:00 PM,886.88,925.33,4.40,,,,,
513,01/06/15 11:20:00 PM,886.83,924.95,4.37,,,,,
514,01/06/15 11:30:00 PM,886.11,924.54,4.37,,,,,
515,01/06/15 11:40:00 PM,885.41,923.75,4.36,,,,,
516,01/06/15 11:50:00 PM,885.64,923.74,4.37,,,,,
517,01/07/15 12:00:00 AM,886.30,924.97,4.35,,,,,
518,01/07/15 12:10:00 AM,885.76,924.19,4.32,,,,,
519,01/07/15 12:20:00 AM,885.48,923.82,4.28,,,,,
520,01/07/15 12:30:00 AM,885.63,924.22,4.29,,,,,
521,01/07/15 12:40:00 AM,885.78,924.20,4.31,,,,,
522,01/07/15 12:50:00 AM,886.23,924.58,4.33,,,,,
523,01/07/15 01:00:00 AM,886.49,924.61,4.31,,,,,
524,01/07/15 01:10:00 AM,887.19,925.80,4.32,,,,,
525,01/07/15 01:20:00 AM,886.90,925.43,4.29,,,,,
526,01/07/15 01:30:00 AM,885.01,923.42,4.28,,,,,
527,01/07/15 01:40:00 AM,884.48,923.04,4.26,,,,,
528,01/07/15 01:50:00 AM,883.56,921.87,4.22,,,,,
529,01/07/15 02:00:00 AM,883.73,922.29,4.20,,,,,
530,01/07/15 02:10:00 AM,884.06,922.30,4.19,,,,,
531,01/07/15 02:20:00 AM,884.55,923.12,4.18,,,,,
532,01/07/15 02:30:00 AM,884.15,922.31,4.18,,,,,
533,01/07/15 02:40:00 AM,882.30,920.34,4.13,,,,,
534,01/07/15 02:50:00 AM,881.44,919.55,4.11,,,,,
535,01/07/15 03:00:00 AM,882.24,920.37,4.10,,,,,
536,01/07/15 03:10:00 AM,883.25,921.96,4.13,,,,,
537,01/07/15 03:20:00 AM,884.68,923.17,4.13,,,,,
538,01/07/15 03:30:00 AM,885.10,923.60,4.10,,,,,
539,01/07/15 03:40:00 AM,884.56,923.22,4.08,,,,,
540,01/07/15 03:50:00 AM,882.95,920.85,4.02,,,,,
541,01/07/15 04:00:00 AM,880.28,918.05,4.00,,,,,
542,01/07/15 04:10:00 AM,876.97,914.53,3.88,,,,,
543,01/07/15 04:20:00 AM,876.21,913.76,3.84,,,,,
544,01/07/15 04:30:00 AM,877.70,914.95,3.87,,,,,
545,01/07/15 04:40:00 AM,877.95,915.36,3.86,,,,,
546,01/07/15 04:50:00 AM,876.73,913.80,3.81,,,,,
547,01/07/15 05:00:00 AM,877.86,915.44,3.78,,,,,
548,01/07/15 05:10:00 AM,878.60,916.27,3.75,,,,,
549,01/07/15 05:20:00 AM,878.93,916.68,3.74,,,,,
550,01/07/15 05:30:00 AM,879.64,917.89,3.74,,,,,
551,01/07/15 05:40:00 AM,878.74,916.33,3.69,,,,,
552,01/07/15 05:50:00 AM,877.58,915.16,3.65,,,,,
553,01/07/15 06:00:00 AM,876.68,914.40,3.60,,,,,
554,01/07/15 06:10:00 AM,878.54,915.98,3.64,,,,,
555,01/07/15 06:20:00 AM,879.90,917.60,3.63,,,,,
556,01/07/15 06:30:00 AM,880.64,918.43,3.60,,,,,
557,01/07/15 06:40:00 AM,880.21,918.08,3.55,,,,,
558,01/07/15 06:50:00 AM,880.46,918.09,3.54,,,,,
559,01/07/15 07:00:00 AM,881.17,919.29,3.55,,,,,
560,01/07/15 07:10:00 AM,881.18,918.90,3.54,,,,,
561,01/07/15 07:20:00 AM,879.44,916.97,3.45,,,,,
562,01/07/15 07:30:00 AM,879.97,917.43,3.38,,,,,
563,01/07/15 07:40:00 AM,881.07,918.63,3.39,,,,,
564,01/07/15 07:50:00 AM,881.41,919.46,3.37,,,,,
565,01/07/15 08:00:00 AM,882.31,920.29,3.34,,,,,
566,01/07/15 08:10:00 AM,884.36,922.70,3.36,,,,,
567,01/07/15 08:20:00 AM,885.06,923.10,3.37,,,,,
568,01/07/15 08:30:00 AM,884.53,922.72,3.34,,,,,
569,01/07/15 08:40:00 AM,884.70,923.13,3.33,,,,,
570,01/07/15 08:50:00 AM,886.02,924.32,3.36,,,,,
571,01/07/15 09:00:00 AM,887.52,926.32,3.37,,,,,
572,01/07/15 09:10:00 AM,889.33,927.93,3.38,,,,,
573,01/07/15 09:20:00 AM,888.37,927.19,3.30,,,,,
574,01/07/15 09:30:00 AM,888.78,927.61,3.29,,,,,
575,01/07/15 09:40:00 AM,891.26,930.38,3.36,,,,,
576,01/07/15 09:50:00 AM,890.51,929.62,3.30,,,,,
577,01/07/15 10:00:00 AM,892.38,931.20,3.34,,,,,
578,01/07/15 10:10:00 AM,896.14,935.50,3.48,,,,,
579,01/07/15 10:20:00 AM,896.97,936.67,3.52,,,,,
580,01/07/15 10:30:00 AM,896.85,936.71,3.48,,,,,
581,01/07/15 10:40:00 AM,894.63,934.38,3.39,,,,,
582,01/07/15 10:50:00 AM,895.37,934.81,3.37,,,,,
583,01/07/15 11:00:00 AM,897.03,936.81,3.38,,,,,
584,01/07/15 11:10:00 AM,899.67,939.19,3.43,,,,,
585,01/07/15 11:20:00 AM,907.51,947.41,3.70,,,,,
586,01/07/15 11:30:00 AM,909.32,949.74,3.79,,,,,
587,01/07/15 11:40:00 AM,906.74,947.43,3.68,,,,,
588,01/07/15 11:50:00 AM,906.62,947.06,3.64,,,,,
589,01/07/15 12:00:00 PM,905.67,946.35,3.55,,,,,
590,01/07/15 12:10:00 PM,909.70,950.29,3.65,,,,,
591,01/07/15 12:20:00 PM,914.39,955.71,3.88,,,,,
592,01/07/15 12:30:00 PM,905.79,945.90,3.59,,,,,
593,01/07/15 12:40:00 PM,902.96,943.18,3.48,,,,,
594,01/07/15 12:50:00 PM,906.84,947.13,3.57,,,,,
595,01/07/15 01:00:00 PM,910.53,951.06,3.69,,,,,
596,01/07/15 01:10:00 PM,908.14,948.69,3.63,,,,,
597,01/07/15 01:20:00 PM,903.85,944.01,3.46,,,,,
598,01/07/15 01:30:00 PM,898.87,939.26,3.36,,,,,
599,01/07/15 01:40:00 PM,895.19,934.87,3.30,,,,,
600,01/07/15 01:50:00 PM,899.77,939.69,3.33,,,,,
601,01/07/15 02:00:00 PM,909.06,949.55,3.57,,,,,
602,01/07/15 02:10:00 PM,907.98,948.78,3.54,,,,,
603,01/07/15 02:20:00 PM,902.40,942.94,3.32,,,,,
604,01/07/15 02:30:00 PM,901.68,941.80,3.24,,,,,
605,01/07/15 02:40:00 PM,901.65,941.45,3.19,,,,,
606,01/07/15 02:50:00 PM,902.14,942.27,3.18,,,,,
607,01/07/15 03:00:00 PM,901.71,941.92,3.12,,,,,
608,01/07/15 03:10:00 PM,900.24,939.93,3.09,,,,,
609,01/07/15 03:20:00 PM,898.17,937.99,3.01,,,,,
610,01/07/15 03:30:00 PM,898.34,938.00,3.00,,,,,
611,01/07/15 03:40:00 PM,900.33,939.95,3.07,,,,,
612,01/07/15 03:50:00 PM,904.20,944.29,3.18,,,,,
613,01/07/15 04:00:00 PM,903.28,943.52,3.14,,,,,
614,01/07/15 04:10:00 PM,899.74,939.59,3.02,,,,,
615,01/07/15 04:20:00 PM,898.11,938.09,2.91,,,,,
616,01/07/15 04:30:00 PM,898.61,938.52,2.88,,,,,
617,01/07/15 04:40:00 PM,897.17,936.98,2.80,,,,,
618,01/07/15 04:50:00 PM,895.09,935.02,2.74,,,,,
619,01/07/15 05:00:00 PM,893.80,933.06,2.67,,,,,
620,01/07/15 05:10:00 PM,891.90,930.72,2.58,,,,,
621,01/07/15 05:20:00 PM,890.70,929.99,2.51,,,,,
622,01/07/15 05:30:00 PM,890.35,929.64,2.46,,,,,
623,01/07/15 05:40:00 PM,889.62,928.49,2.39,,,,,
624,01/07/15 05:50:00 PM,888.30,927.31,2.35,,,,,
625,01/07/15 06:00:00 PM,886.55,924.96,2.28,,,,,
626,01/07/15 06:10:00 PM,886.34,925.00,2.24,,,,,
627,01/07/15 06:20:00 PM,885.75,924.63,2.20,,,,,
628,01/07/15 06:30:00 PM,886.09,924.66,2.17,,,,,
629,01/07/15 06:40:00 PM,886.97,925.48,2.16,,,,,
630,01/07/15 06:50:00 PM,886.21,924.71,2.12,,,,,
631,01/07/15 07:00:00 PM,884.83,923.14,2.07,,,,,
632,01/07/15 07:10:00 PM,884.37,922.75,2.06,,,,,
633,01/07/15 07:20:00 PM,883.31,921.60,1.99,,,,,
634,01/07/15 07:30:00 PM,883.88,922.01,1.98,,,,,
635,01/07/15 07:40:00 PM,883.83,922.04,1.96,,,,,
636,01/07/15 07:50:00 PM,884.00,921.65,1.94,,,,,
637,01/07/15 08:00:00 PM,884.24,922.86,1.94,,,,,
638,01/07/15 08:10:00 PM,884.08,922.05,1.94,,,,,
639,01/07/15 08:20:00 PM,883.35,921.72,1.87,,,,,
640,01/07/15 08:30:00 PM,883.89,922.10,1.89,,,,,
641,01/07/15 08:40:00 PM,885.52,924.08,1.93,,,,,
642,01/07/15 08:50:00 PM,886.39,924.49,1.93,,,,,
643,01/07/15 09:00:00 PM,886.64,925.31,1.92,,,,,
644,01/07/15 09:10:00 PM,886.82,925.74,1.89,,,,,
645,01/07/15 09:20:00 PM,887.60,926.12,1.92,,,,,
646,01/07/15 09:30:00 PM,887.31,926.16,1.88,,,,,
647,01/07/15 09:40:00 PM,888.19,926.96,1.88,,,,,
648,01/07/15 09:50:00 PM,889.36,928.15,1.90,,,,,
649,01/07/15 10:00:00 PM,890.30,929.35,1.92,,,,,
650,01/07/15 10:10:00 PM,890.85,929.35,1.92,,,,,
651,01/07/15 10:20:00 PM,889.46,928.18,1.88,,,,,
652,01/07/15 10:30:00 PM,888.00,927.01,1.83,,,,,
653,01/07/15 10:40:00 PM,887.85,926.62,1.81,,,,,
654,01/07/15 10:50:00 PM,887.71,926.24,1.79,,,,,
655,01/07/15 11:00:00 PM,888.33,927.03,1.81,,,,,
656,01/07/15 11:10:00 PM,888.41,927.03,1.81,,,,,
657,01/07/15 11:20:00 PM,888.67,927.46,1.79,,,,,
658,01/07/15 11:30:00 PM,888.83,927.46,1.79,,,,,
659,01/07/15 11:40:00 PM,888.62,927.09,1.75,,,,,
660,01/07/15 11:50:00 PM,888.94,927.90,1.75,,,,,
661,01/08/15 12:00:00 AM,889.18,927.90,1.75,,,,,
662,01/08/15 12:10:00 AM,888.41,927.11,1.72,,,,,
663,01/08/15 12:20:00 AM,888.65,927.52,1.72,,,,,
664,01/08/15 12:30:00 AM,888.59,927.14,1.70,,,,,
665,01/08/15 12:40:00 AM,888.06,927.16,1.67,,,,,
666,01/08/15 12:50:00 AM,888.68,927.56,1.69,,,,,
667,01/08/15 01:00:00 AM,889.16,927.56,1.69,,,,,
668,01/08/15 01:10:00 AM,889.48,928.37,1.69,,,,,
669,01/08/15 01:20:00 AM,889.86,928.35,1.70,,,,,
670,01/08/15 01:30:00 AM,890.19,928.77,1.69,,,,,
671,01/08/15 01:40:00 AM,890.36,928.78,1.67,,,,,
672,01/08/15 01:50:00 AM,890.52,929.19,1.67,,,,,
673,01/08/15 02:00:00 AM,890.60,929.59,1.67,,,,,
674,01/08/15 02:10:00 AM,890.60,929.59,1.67,,,,,
675,01/08/15 02:20:00 AM,891.10,930.02,1.65,,,,,
676,01/08/15 02:30:00 AM,890.80,929.63,1.63,,,,,
677,01/08/15 02:40:00 AM,891.21,930.05,1.62,,,,,
678,01/08/15 02:50:00 AM,891.06,930.06,1.61,,,,,
679,01/08/15 03:00:00 AM,891.00,929.68,1.58,,,,,
680,01/08/15 03:10:00 AM,890.94,929.69,1.57,,,,,
681,01/08/15 03:20:00 AM,891.03,929.70,1.56,,,,,
682,01/08/15 03:30:00 AM,890.79,929.70,1.56,,,,,
683,01/08/15 03:40:00 AM,891.12,929.72,1.54,,,,,
684,01/08/15 03:50:00 AM,891.06,929.74,1.52,,,,,
685,01/08/15 04:00:00 AM,891.22,929.74,1.52,,,,,
686,01/08/15 04:10:00 AM,891.08,929.75,1.51,,,,,
687,01/08/15 04:20:00 AM,890.93,929.77,1.49,,,,,
688,01/08/15 04:30:00 AM,891.11,929.79,1.47,,,,,
689,01/08/15 04:40:00 AM,890.57,929.40,1.45,,,,,
690,01/08/15 04:50:00 AM,890.50,929.41,1.44,,,,,
691,01/08/15 05:00:00 AM,890.35,929.02,1.43,,,,,
692,01/08/15 05:10:00 AM,890.38,929.04,1.40,,,,,
693,01/08/15 05:20:00 AM,889.99,928.65,1.39,,,,,
694,01/08/15 05:30:00 AM,889.92,928.67,1.38,,,,,
695,01/08/15 05:40:00 AM,889.62,928.68,1.36,,,,,
696,01/08/15 05:50:00 AM,889.40,928.30,1.34,,,,,
697,01/08/15 06:00:00 AM,889.02,927.91,1.33,,,,,
698,01/08/15 06:10:00 AM,888.87,927.92,1.31,,,,,
699,01/08/15 06:20:00 AM,888.80,927.12,1.30,,,,,
700,01/08/15 06:30:00 AM,888.50,926.73,1.29,,,,,
701,01/08/15 06:40:00 AM,888.27,926.74,1.27,,,,,
702,01/08/15 06:50:00 AM,887.98,926.77,1.25,,,,,
703,01/08/15 07:00:00 AM,887.75,926.37,1.24,,,,,
704,01/08/15 07:10:00 AM,887.76,926.39,1.22,,,,,
705,01/08/15 07:20:00 AM,887.46,926.00,1.21,,,,,
706,01/08/15 07:30:00 AM,887.17,925.63,1.17,,,,,
707,01/08/15 07:40:00 AM,887.25,925.63,1.17,,,,,
708,01/08/15 07:50:00 AM,887.36,925.65,1.15,,,,,
709,01/08/15 08:00:00 AM,887.36,925.65,1.15,,,,,
710,01/08/15 08:10:00 AM,887.69,926.07,1.13,,,,,
711,01/08/15 08:20:00 AM,888.31,926.46,1.15,,,,,
712,01/08/15 08:30:00 AM,888.85,927.66,1.16,,,,,
713,01/08/15 08:40:00 AM,890.01,928.84,1.20,,,,,
714,01/08/15 08:50:00 AM,890.95,929.64,1.21,,,,,
715,01/08/15 09:00:00 AM,891.72,930.42,1.24,,,,,
716,01/08/15 09:10:00 AM,892.56,931.60,1.27,,,,,
717,01/08/15 09:20:00 AM,893.02,931.57,1.30,,,,,
718,01/08/15 09:30:00 AM,892.86,931.57,1.30,,,,,
719,01/08/15 09:40:00 AM,892.87,931.59,1.29,,,,,
720,01/08/15 09:50:00 AM,893.87,932.76,1.33,,,,,
721,01/08/15 10:00:00 AM,895.79,935.53,1.39,,,,,
722,01/08/15 10:10:00 AM,897.93,937.87,1.48,,,,,
723,01/08/15 10:20:00 AM,898.93,938.65,1.52,,,,,
724,01/08/15 10:30:00 AM,899.70,939.43,1.54,,,,,
725,01/08/15 10:40:00 AM,902.94,943.38,1.65,,,,,
726,01/08/15 10:50:00 AM,905.61,945.69,1.76,,,,,
727,01/08/15 11:00:00 AM,908.67,949.21,1.89,,,,,
728,01/08/15 11:10:00 AM,910.66,951.16,1.97,,,,,
729,01/08/15 11:20:00 AM,913.70,955.47,2.11,,,,,
730,01/08/15 11:30:00 AM,914.30,955.43,2.15,,,,,
731,01/08/15 11:40:00 AM,916.66,957.76,2.25,,,,,
732,01/08/15 11:50:00 AM,919.17,960.88,2.37,,,,,
733,01/08/15 12:00:00 PM,915.47,956.95,2.25,,,,,
734,01/08/15 12:10:00 PM,911.41,952.24,2.10,,,,,
735,01/08/15 12:20:00 PM,911.92,953.00,2.15,,,,,
736,01/08/15 12:30:00 PM,912.64,954.14,2.23,,,,,
737,01/08/15 12:40:00 PM,913.68,954.87,2.30,,,,,
738,01/08/15 12:50:00 PM,913.11,954.45,2.32,,,,,
739,01/08/15 01:00:00 PM,913.93,955.21,2.37,,,,,
740,01/08/15 01:10:00 PM,914.07,955.19,2.39,,,,,
741,01/08/15 01:20:00 PM,915.29,956.35,2.44,,,,,
742,01/08/15 01:30:00 PM,916.26,958.31,2.51,,,,,
743,01/08/15 01:40:00 PM,918.32,960.24,2.60,,,,,
744,01/08/15 01:50:00 PM,918.54,960.64,2.61,,,,,
745,01/08/15 02:00:00 PM,919.52,961.80,2.66,,,,,
746,01/08/15 02:10:00 PM,920.35,962.15,2.71,,,,,
747,01/08/15 02:20:00 PM,920.43,962.96,2.71,,,,,
748,01/08/15 02:30:00 PM,919.80,962.16,2.70,,,,,
749,01/08/15 02:40:00 PM,919.50,961.37,2.69,,,,,
750,01/08/15 02:50:00 PM,916.58,958.23,2.58,,,,,
751,01/08/15 03:00:00 PM,918.43,960.19,2.65,,,,,
752,01/08/15 03:10:00 PM,918.88,960.98,2.67,,,,,
753,01/08/15 03:20:00 PM,916.44,958.65,2.57,,,,,
754,01/08/15 03:30:00 PM,915.36,957.07,2.53,,,,,
755,01/08/15 03:40:00 PM,914.61,956.30,2.49,,,,,
756,01/08/15 03:50:00 PM,915.14,957.08,2.52,,,,,
757,01/08/15 04:00:00 PM,914.54,956.31,2.48,,,,,
758,01/08/15 04:10:00 PM,913.61,955.12,2.46,,,,,
759,01/08/15 04:20:00 PM,913.46,955.13,2.44,,,,,
760,01/08/15 04:30:00 PM,913.46,955.13,2.44,,,,,
761,01/08/15 04:40:00 PM,913.53,955.12,2.46,,,,,
762,01/08/15 04:50:00 PM,913.15,954.33,2.44,,,,,
763,01/08/15 05:00:00 PM,912.39,953.96,2.40,,,,,
764,01/08/15 05:10:00 PM,911.62,952.77,2.38,,,,,
765,01/08/15 05:20:00 PM,910.77,951.99,2.35,,,,,
766,01/08/15 05:30:00 PM,909.93,950.81,2.32,,,,,
767,01/08/15 05:40:00 PM,909.34,950.44,2.28,,,,,
768,01/08/15 05:50:00 PM,908.55,949.65,2.26,,,,,
769,01/08/15 06:00:00 PM,908.71,949.65,2.26,,,,,
770,01/08/15 06:10:00 PM,909.02,949.63,2.28,,,,,
771,01/08/15 06:20:00 PM,908.66,949.67,2.24,,,,,
772,01/08/15 06:30:00 PM,909.03,950.05,2.26,,,,,
773,01/08/15 06:40:00 PM,909.89,950.85,2.28,,,,,
774,01/08/15 06:50:00 PM,910.57,951.62,2.32,,,,,
775,01/08/15 07:00:00 PM,910.88,952.01,2.33,,,,,
776,01/08/15 07:10:00 PM,911.19,952.01,2.33,,,,,
777,01/08/15 07:20:00 PM,911.50,952.81,2.34,,,,,
778,01/08/15 07:30:00 PM,911.87,953.19,2.37,,,,,
779,01/08/15 07:40:00 PM,912.26,953.58,2.38,,,,,
780,01/08/15 07:50:00 PM,912.64,953.97,2.39,,,,,
781,01/08/15 08:00:00 PM,913.25,955.16,2.42,,,,,
782,01/08/15 08:10:00 PM,913.70,955.13,2.44,,,,,
783,01/08/15 08:20:00 PM,914.39,955.51,2.47,,,,,
784,01/08/15 08:30:00 PM,914.99,956.69,2.51,,,,,
785,01/08/15 08:40:00 PM,915.55,957.50,2.51,,,,,
786,01/08/15 08:50:00 PM,915.37,957.08,2.52,,,,,
787,01/08/15 09:00:00 PM,915.66,957.85,2.56,,,,,
788,01/08/15 09:10:00 PM,916.42,958.23,2.58,,,,,
789,01/08/15 09:20:00 PM,916.95,959.02,2.61,,,,,
790,01/08/15 09:30:00 PM,917.41,958.99,2.64,,,,,
791,01/08/15 09:40:00 PM,917.62,959.77,2.66,,,,,
792,01/08/15 09:50:00 PM,917.85,959.76,2.67,,,,,
793,01/08/15 10:00:00 PM,918.54,960.95,2.70,,,,,
794,01/08/15 10:10:00 PM,919.13,961.32,2.74,,,,,
795,01/08/15 10:20:00 PM,919.50,961.69,2.76,,,,,
796,01/08/15 10:30:00 PM,919.81,962.09,2.78,,,,,
797,01/08/15 10:40:00 PM,919.94,962.47,2.80,,,,,
